product_id,product_name,category,price_elasticity,elasticity_type,r_squared,p_value,std_err,is_significant,avg_price,min_price,max_price,price_cv,avg_daily_qty,trading_days,interpretation
84406B,Unknown,General,-4.0474,Highly Elastic,0.2073,0.0002,1.0134,True,3.8299,2.75,4.15,0.1212,12.35,63,A 1% price increase leads to a 4.05% decrease in demand. Highly price-sensitive.
21672,WHITE SPOT RED CERAMIC DRAWER KNOB,General,-4.0075,Highly Elastic,0.0805,0.0102,1.5235,True,1.3066,1.06,1.49,0.0764,19.38,81,A 1% price increase leads to a 4.01% decrease in demand. Highly price-sensitive.
23225,CHERUB HEART DECORATION SILVER ,General,-3.998,Highly Elastic,0.5858,0.0001,0.7924,True,0.9032,0.72,1.63,0.2786,25.3,20,A 1% price increase leads to a 4.0% decrease in demand. Highly price-sensitive.
21865,Unknown,General,-3.9932,Highly Elastic,0.0381,0.3099,3.8589,False,2.0859,1.69,2.1,0.0365,3.62,29,A 1% price increase leads to a 3.99% decrease in demand. Highly price-sensitive.
22023,EMPIRE BIRTHDAY CARD,General,-3.9903,Highly Elastic,0.6163,0.0,0.595,True,0.4337,0.42,0.83,0.1726,16.03,30,A 1% price increase leads to a 3.99% decrease in demand. Highly price-sensitive.
21509,COWBOYS AND INDIANS BIRTHDAY CARD ,General,-3.9501,Highly Elastic,0.3216,0.0,0.7345,True,0.4225,0.36,0.83,0.1286,25.79,63,A 1% price increase leads to a 3.95% decrease in demand. Highly price-sensitive.
23228,FILIGREE HEART BIRD WHITE ,General,-3.9327,Highly Elastic,0.4396,0.0002,0.9063,True,1.3708,1.04,2.46,0.2957,29.85,26,A 1% price increase leads to a 3.93% decrease in demand. Highly price-sensitive.
22109,FULL ENGLISH BREAKFAST PLATE,General,-3.8911,Highly Elastic,0.157,0.0103,1.4437,True,3.7576,3.39,7.46,0.1635,10.2,41,A 1% price increase leads to a 3.89% decrease in demand. Highly price-sensitive.
21872,GLAMOROUS  MUG,General,-3.8781,Highly Elastic,0.1916,0.0017,1.1619,True,1.2716,0.8,3.29,0.2391,18.1,49,A 1% price increase leads to a 3.88% decrease in demand. Highly price-sensitive.
22712,Unknown,General,-3.8772,Highly Elastic,0.4123,0.0,0.6242,True,0.4326,0.36,0.83,0.1796,26.89,57,A 1% price increase leads to a 3.88% decrease in demand. Highly price-sensitive.
22173,Unknown,General,-3.8618,Highly Elastic,0.156,0.0009,1.1055,True,3.0525,2.55,5.79,0.1312,12.68,68,A 1% price increase leads to a 3.86% decrease in demand. Highly price-sensitive.
22729,Unknown,General,-3.8599,Highly Elastic,0.0725,0.0127,1.5153,True,3.7854,3.3936,7.46,0.1075,12.66,85,A 1% price increase leads to a 3.86% decrease in demand. Highly price-sensitive.
48129,DOORMAT TOPIARY,General,-3.8591,Highly Elastic,0.2746,0.0,0.8615,True,7.9035,6.75,15.79,0.1518,4.75,55,A 1% price increase leads to a 3.86% decrease in demand. Highly price-sensitive.
22899,CHILDREN'S APRON DOLLY GIRL ,General,-3.8528,Highly Elastic,0.0968,0.0098,1.4488,True,2.1237,1.85,4.13,0.1228,10.44,68,A 1% price increase leads to a 3.85% decrease in demand. Highly price-sensitive.
21086,SET/6 RED SPOTTY PAPER CUPS,General,-3.8396,Highly Elastic,0.1475,0.0004,1.0452,True,0.6534,0.53,1.63,0.1758,38.0,80,A 1% price increase leads to a 3.84% decrease in demand. Highly price-sensitive.
23096,PETIT TRAY CHIC,General,-3.8359,Highly Elastic,0.1877,0.0189,1.5355,True,1.6963,1.45,3.29,0.1828,15.17,29,A 1% price increase leads to a 3.84% decrease in demand. Highly price-sensitive.
15056BL,EDWARDIAN PARASOL BLACK,General,-3.8318,Highly Elastic,0.1621,0.0003,0.9993,True,5.8881,2.5816,12.46,0.1505,16.13,78,A 1% price increase leads to a 3.83% decrease in demand. Highly price-sensitive.
85177,BASKET OF FLOWERS SEWING KIT,General,-3.8128,Highly Elastic,0.3425,0.0107,1.3207,True,0.925,0.64,1.63,0.2824,28.83,18,A 1% price increase leads to a 3.81% decrease in demand. Highly price-sensitive.
22576,check,General,-3.8115,Highly Elastic,0.1364,0.0446,1.8125,True,0.8768,0.85,1.63,0.1623,20.73,30,A 1% price increase leads to a 3.81% decrease in demand. Highly price-sensitive.
23145,ZINC T-LIGHT HOLDER STARS LARGE,General,-3.7968,Highly Elastic,0.4403,0.0,0.6244,True,0.9647,0.79,2.08,0.1721,22.04,49,A 1% price increase leads to a 3.8% decrease in demand. Highly price-sensitive.
22896,PEG BAG APPLE DESIGN,General,-3.7961,Highly Elastic,0.1286,0.0018,1.1729,True,2.5806,2.1,4.96,0.1296,8.44,73,A 1% price increase leads to a 3.8% decrease in demand. Highly price-sensitive.
23089,GLASS BON BON JAR,General,-3.7652,Highly Elastic,0.1449,0.0502,1.8296,False,1.7574,1.45,1.95,0.0972,16.89,27,A 1% price increase leads to a 3.77% decrease in demand. Highly price-sensitive.
47580,TEA TIME DES TEA COSY,General,-3.7459,Highly Elastic,0.0269,0.4044,4.4194,False,2.5339,2.1,2.55,0.0336,4.07,28,A 1% price increase leads to a 3.75% decrease in demand. Highly price-sensitive.
22617,"mouldy, thrown away.",General,-3.7449,Highly Elastic,0.0999,0.0025,1.205,True,4.9461,4.25,8.1944,0.1049,12.22,89,A 1% price increase leads to a 3.74% decrease in demand. Highly price-sensitive.
21918,Unknown,General,-3.7361,Highly Elastic,0.0087,0.4057,4.4699,False,0.4201,0.36,0.4861,0.0321,30.76,82,A 1% price increase leads to a 3.74% decrease in demand. Highly price-sensitive.
85014B,RED RETROSPOT UMBRELLA,General,-3.7304,Highly Elastic,0.1628,0.0004,0.9969,True,5.9941,4.95,12.46,0.1528,11.57,74,A 1% price increase leads to a 3.73% decrease in demand. Highly price-sensitive.
21829,adjustment,General,-3.7243,Highly Elastic,0.2023,0.0017,1.115,True,0.2133,0.18,0.42,0.149,54.85,46,A 1% price increase leads to a 3.72% decrease in demand. Highly price-sensitive.
22812,Unknown,General,-3.715,Highly Elastic,0.4433,0.0001,0.7867,True,2.0967,1.7006,4.13,0.2658,20.8,30,A 1% price increase leads to a 3.71% decrease in demand. Highly price-sensitive.
22615,PACK OF 12 CIRCUS PARADE TISSUES ,General,-3.6983,Highly Elastic,0.4295,0.0002,0.836,True,0.3293,0.25,0.83,0.3254,35.61,28,A 1% price increase leads to a 3.7% decrease in demand. Highly price-sensitive.
47559B,Unknown,General,-3.674,Highly Elastic,0.097,0.0087,1.3595,True,1.265,1.06,2.46,0.1229,12.41,70,A 1% price increase leads to a 3.67% decrease in demand. Highly price-sensitive.
22595,check,General,-3.6662,Highly Elastic,0.0204,0.2218,2.9752,False,0.8496,0.72,1.0553,0.0364,27.05,75,A 1% price increase leads to a 3.67% decrease in demand. Highly price-sensitive.
21981,PACK OF 12 WOODLAND TISSUES ,General,-3.6603,Highly Elastic,0.3196,0.0,0.7267,True,0.3348,0.21,0.83,0.324,56.57,56,A 1% price increase leads to a 3.66% decrease in demand. Highly price-sensitive.
22573,STAR WOODEN CHRISTMAS DECORATION,General,-3.6525,Highly Elastic,0.2037,0.0057,1.2387,True,0.898,0.72,1.63,0.2061,41.08,36,A 1% price increase leads to a 3.65% decrease in demand. Highly price-sensitive.
23014,GLASS APOTHECARY BOTTLE ELIXIR,General,-3.5987,Highly Elastic,0.2727,0.0015,1.0389,True,3.9564,3.45,8.29,0.2,7.53,34,A 1% price increase leads to a 3.6% decrease in demand. Highly price-sensitive.
20682,RED RETROSPOT CHILDRENS UMBRELLA,General,-3.5902,Highly Elastic,0.118,0.0102,1.3481,True,3.294,2.75,6.63,0.1418,9.4,55,A 1% price increase leads to a 3.59% decrease in demand. Highly price-sensitive.
23158,SET OF 5 LUCKY CAT MAGNETS ,General,-3.5459,Highly Elastic,0.1093,0.0167,1.4319,True,2.117,1.85,4.13,0.1373,16.5,52,A 1% price increase leads to a 3.55% decrease in demand. Highly price-sensitive.
21155,RED RETROSPOT PEG BAG,General,-3.5376,Highly Elastic,0.1213,0.0009,1.0327,True,2.4855,2.1,4.96,0.1303,13.78,87,A 1% price increase leads to a 3.54% decrease in demand. Highly price-sensitive.
23244,CANNISTER VINTAGE LEAF DESIGN,General,-3.5223,Highly Elastic,0.3237,0.0006,0.9144,True,2.0079,1.65,4.13,0.1951,11.33,33,A 1% price increase leads to a 3.52% decrease in demand. Highly price-sensitive.
85184C,SET 4 VALENTINE DECOUPAGE HEART BOX,General,-3.4974,Highly Elastic,0.6263,0.0,0.4703,True,2.6475,1.25,2.95,0.2446,17.34,35,A 1% price increase leads to a 3.5% decrease in demand. Highly price-sensitive.
23274,STAR T-LIGHT HOLDER WILLIE WINKIE,General,-3.4412,Highly Elastic,0.0876,0.119,2.1373,False,1.6825,1.4722,2.47,0.0961,17.97,29,A 1% price increase leads to a 3.44% decrease in demand. Highly price-sensitive.
22674,FRENCH TOILET SIGN BLUE METAL,General,-3.4367,Highly Elastic,0.0929,0.0372,1.6006,True,1.2717,1.06,2.46,0.141,10.45,47,A 1% price increase leads to a 3.44% decrease in demand. Highly price-sensitive.
21786,check,General,-3.4282,Highly Elastic,0.1981,0.0121,1.2808,True,0.4484,0.32,0.83,0.254,24.13,31,A 1% price increase leads to a 3.43% decrease in demand. Highly price-sensitive.
23080,RED METAL BOX TOP SECRET,General,-3.4181,Highly Elastic,0.0531,0.1152,2.1287,False,8.3035,7.5,13.278,0.0943,9.85,48,A 1% price increase leads to a 3.42% decrease in demand. Highly price-sensitive.
22798,ANTIQUE GLASS DRESSING TABLE POT,General,-3.4143,Highly Elastic,0.1676,0.0016,1.0262,True,3.0221,2.55,5.79,0.1793,13.47,57,A 1% price increase leads to a 3.41% decrease in demand. Highly price-sensitive.
22262,FELT EGG COSY CHICKEN,General,-3.3918,Highly Elastic,0.1736,0.0306,1.48,True,0.8789,0.85,1.63,0.1708,12.48,27,A 1% price increase leads to a 3.39% decrease in demand. Highly price-sensitive.
22557,PLASTERS IN TIN VINTAGE PAISLEY ,General,-3.3809,Highly Elastic,0.0399,0.051,1.71,False,1.6658,1.45,2.7433,0.0923,18.5,96,A 1% price increase leads to a 3.38% decrease in demand. Highly price-sensitive.
85199S,SMALL HANGING IVORY/RED WOOD BIRD,General,-3.3719,Highly Elastic,0.0786,0.0654,1.7819,False,0.4319,0.42,0.83,0.1461,26.48,44,A 1% price increase leads to a 3.37% decrease in demand. Highly price-sensitive.
22752,SET 7 BABUSHKA NESTING BOXES,General,-3.3687,Highly Elastic,0.2775,0.0,0.6406,True,8.2809,3.95,16.63,0.1689,10.76,74,A 1% price increase leads to a 3.37% decrease in demand. Highly price-sensitive.
84535B,FAIRY CAKES NOTEBOOK A6 SIZE,General,-3.3654,Highly Elastic,0.1785,0.0115,1.2569,True,0.6666,0.42,1.46,0.2152,13.43,35,A 1% price increase leads to a 3.37% decrease in demand. Highly price-sensitive.
21154,RED RETROSPOT OVEN GLOVE ,General,-3.352,Highly Elastic,0.1047,0.0052,1.1633,True,1.2711,1.06,2.46,0.1448,26.12,73,A 1% price increase leads to a 3.35% decrease in demand. Highly price-sensitive.
22593,CHRISTMAS GINGHAM STAR,General,-3.3402,Highly Elastic,0.1446,0.0221,1.3932,True,0.8767,0.7412,1.63,0.1544,25.78,36,A 1% price increase leads to a 3.34% decrease in demand. Highly price-sensitive.
84792,ENCHANTED BIRD COATHANGER 5 HOOK,General,-3.2995,Highly Elastic,0.198,0.0001,0.8174,True,4.7255,3.81,9.13,0.169,6.41,68,A 1% price increase leads to a 3.3% decrease in demand. Highly price-sensitive.
22550,HOLIDAY FUN LUDO,General,-3.2985,Highly Elastic,0.1336,0.0106,1.2385,True,3.8022,2.62,7.46,0.1512,11.96,48,A 1% price increase leads to a 3.3% decrease in demand. Highly price-sensitive.
21070,VINTAGE BILLBOARD MUG ,General,-3.2964,Highly Elastic,0.1944,0.0213,1.342,True,1.3162,0.8062,2.46,0.2599,23.93,27,A 1% price increase leads to a 3.3% decrease in demand. Highly price-sensitive.
21156,RETROSPOT CHILDRENS APRON,General,-3.2524,Highly Elastic,0.2147,0.0001,0.7657,True,2.0156,1.65,4.13,0.231,16.96,68,A 1% price increase leads to a 3.25% decrease in demand. Highly price-sensitive.
23217,LAUREL HEART ANTIQUE SILVER,General,-3.2137,Highly Elastic,0.303,0.0029,0.9749,True,1.322,1.04,2.46,0.2677,30.56,27,A 1% price increase leads to a 3.21% decrease in demand. Highly price-sensitive.
82581,TOILET METAL SIGN,General,-3.2035,Highly Elastic,0.0122,0.3164,3.1779,False,0.5506,0.4245,0.73,0.0437,14.82,84,A 1% price increase leads to a 3.2% decrease in demand. Highly price-sensitive.
23197,VEGETABLE MAGNETIC  SHOPPING LIST,General,-3.1962,Highly Elastic,0.065,0.1172,1.9924,False,1.4748,1.258,2.37,0.1135,17.28,39,A 1% price increase leads to a 3.2% decrease in demand. Highly price-sensitive.
23301,GARDENERS KNEELING PAD KEEP CALM ,General,-3.1841,Highly Elastic,0.0383,0.1242,2.0427,False,1.6444,1.45,2.224,0.0723,42.78,63,A 1% price increase leads to a 3.18% decrease in demand. Highly price-sensitive.
20969,RED FLORAL FELTCRAFT SHOULDER BAG,General,-3.1752,Highly Elastic,0.0699,0.032,1.4481,True,3.8063,3.3973,7.46,0.1222,11.09,66,A 1% price increase leads to a 3.18% decrease in demand. Highly price-sensitive.
22977,DOLLY GIRL CHILDRENS EGG CUP,General,-3.1717,Highly Elastic,0.0508,0.1737,2.2854,False,1.2659,1.25,1.855,0.0775,9.47,38,A 1% price increase leads to a 3.17% decrease in demand. Highly price-sensitive.
22360,GLASS JAR ENGLISH CONFECTIONERY,General,-3.1687,Highly Elastic,0.0953,0.0368,1.4718,True,2.9881,2.5808,5.79,0.1445,6.09,46,A 1% price increase leads to a 3.17% decrease in demand. Highly price-sensitive.
22675,FRENCH KITCHEN SIGN BLUE METAL,General,-3.148,Highly Elastic,0.1914,0.0042,1.0361,True,1.2998,1.06,2.46,0.2071,10.71,41,A 1% price increase leads to a 3.15% decrease in demand. Highly price-sensitive.
23090,missing,General,-3.1467,Highly Elastic,0.1778,0.0104,1.1603,True,0.8473,0.72,1.63,0.1606,28.36,36,A 1% price increase leads to a 3.15% decrease in demand. Highly price-sensitive.
22670,FRENCH WC SIGN BLUE METAL,General,-3.1224,Highly Elastic,0.0471,0.0848,1.7827,False,1.2682,1.2025,2.46,0.1194,13.2,64,A 1% price increase leads to a 3.12% decrease in demand. Highly price-sensitive.
23214,BELL HEART ANTIQUE GOLD,General,-3.114,Highly Elastic,0.181,0.0303,1.3523,True,2.1477,1.79,4.13,0.1901,12.12,26,A 1% price increase leads to a 3.11% decrease in demand. Highly price-sensitive.
21258,Unknown,General,-3.0858,Highly Elastic,0.2006,0.009,1.1064,True,12.6511,10.95,24.96,0.1964,7.52,33,A 1% price increase leads to a 3.09% decrease in demand. Highly price-sensitive.
21976,PACK OF 60 MUSHROOM CAKE CASES,General,-3.0763,Highly Elastic,0.0447,0.0566,1.5903,False,0.555,0.42,1.25,0.1457,19.9,82,A 1% price increase leads to a 3.08% decrease in demand. Highly price-sensitive.
22600,CHRISTMAS RETROSPOT STAR WOOD,General,-3.0751,Highly Elastic,0.2545,0.0012,0.8772,True,0.8952,0.85,1.63,0.1971,14.26,38,A 1% price increase leads to a 3.08% decrease in demand. Highly price-sensitive.
22979,PANTRY WASHING UP BRUSH,General,-3.0729,Highly Elastic,0.1272,0.0017,0.942,True,1.4953,1.3,3.29,0.2006,15.63,75,A 1% price increase leads to a 3.07% decrease in demand. Highly price-sensitive.
22167, OVAL WALL MIRROR DIAMANTE ,General,-3.0687,Highly Elastic,0.651,0.0,0.5449,True,9.6342,3.95,9.95,0.1429,2.79,19,A 1% price increase leads to a 3.07% decrease in demand. Highly price-sensitive.
22356,CHARLOTTE BAG PINK POLKADOT,General,-3.0655,Highly Elastic,0.0817,0.0055,1.0774,True,0.8578,0.7219,1.63,0.1402,28.16,93,A 1% price increase leads to a 3.07% decrease in demand. Highly price-sensitive.
22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,General,-3.0619,Highly Elastic,0.1136,0.0022,0.9682,True,0.8762,0.7227,1.63,0.1723,11.5,80,A 1% price increase leads to a 3.06% decrease in demand. Highly price-sensitive.
21745,GAOLERS KEYS DECORATIVE GARDEN ,General,-3.0339,Highly Elastic,0.1213,0.0059,1.063,True,3.7962,3.39,8.29,0.1561,6.84,61,A 1% price increase leads to a 3.03% decrease in demand. Highly price-sensitive.
11001,ASSTD DESIGN RACING CAR PEN,General,-3.0221,Highly Elastic,0.3025,0.0044,0.9569,True,1.8484,1.27,3.29,0.3005,33.52,25,A 1% price increase leads to a 3.02% decrease in demand. Highly price-sensitive.
22113,GREY HEART HOT WATER BOTTLE,General,-3.0114,Highly Elastic,0.0389,0.1017,1.8153,False,3.9596,3.39,4.7438,0.0745,18.97,70,A 1% price increase leads to a 3.01% decrease in demand. Highly price-sensitive.
22141,CHRISTMAS CRAFT TREE TOP ANGEL,General,-2.9979,Highly Elastic,0.067,0.0788,1.6671,False,2.1387,1.8818,4.13,0.1423,19.23,47,A 1% price increase leads to a 3.0% decrease in demand. Highly price-sensitive.
22671,FRENCH LAUNDRY SIGN BLUE METAL,General,-2.9753,Highly Elastic,0.0732,0.0913,1.7176,False,1.686,1.45,3.29,0.1554,9.75,40,A 1% price increase leads to a 2.98% decrease in demand. Highly price-sensitive.
23088,ZINC HEART FLOWER T-LIGHT HOLDER,General,-2.9626,Highly Elastic,0.6279,0.0001,0.5889,True,1.4512,1.04,2.46,0.3335,13.53,17,A 1% price increase leads to a 2.96% decrease in demand. Highly price-sensitive.
22544,MINI JIGSAW SPACEBOY,General,-2.9577,Highly Elastic,0.2356,0.0013,0.8531,True,0.3902,0.19,0.42,0.1805,44.29,41,A 1% price increase leads to a 2.96% decrease in demand. Highly price-sensitive.
21984,PACK OF 12 PINK PAISLEY TISSUES ,General,-2.9557,Highly Elastic,0.1935,0.0014,0.8708,True,0.3377,0.25,0.83,0.259,38.1,50,A 1% price increase leads to a 2.96% decrease in demand. Highly price-sensitive.
72802B,check,General,-2.9516,Highly Elastic,0.5379,0.0002,0.6277,True,4.0952,1.0,4.25,0.1732,10.9,21,A 1% price increase leads to a 2.95% decrease in demand. Highly price-sensitive.
22489,PACK OF 12 TRADITIONAL CRAYONS,General,-2.9463,Highly Elastic,0.0604,0.0301,1.3333,True,0.4274,0.36,0.83,0.152,41.72,78,A 1% price increase leads to a 2.95% decrease in demand. Highly price-sensitive.
22565,FELTCRAFT HAIRBANDS PINK AND WHITE ,General,-2.9369,Highly Elastic,0.0999,0.0469,1.4299,True,0.8793,0.85,1.63,0.1552,10.07,40,A 1% price increase leads to a 2.94% decrease in demand. Highly price-sensitive.
21411,GINGHAM HEART  DOORSTOP RED,General,-2.9345,Highly Elastic,0.5184,0.0,0.3886,True,4.0834,1.95,8.29,0.2295,8.91,55,A 1% price increase leads to a 2.93% decrease in demand. Highly price-sensitive.
21206,STRAWBERRY HONEYCOMB  GARLAND ,General,-2.9218,Highly Elastic,0.3801,0.0022,0.8343,True,1.5536,0.65,1.65,0.1854,15.55,22,A 1% price increase leads to a 2.92% decrease in demand. Highly price-sensitive.
21982,PACK OF 12 SUKI TISSUES ,General,-2.9172,Highly Elastic,0.1885,0.0002,0.7396,True,0.3267,0.2047,0.83,0.2672,56.88,69,A 1% price increase leads to a 2.92% decrease in demand. Highly price-sensitive.
22726,Unknown,General,-2.905,Highly Elastic,0.0077,0.3925,3.3817,False,3.7568,3.3924,4.853,0.0348,25.7,97,A 1% price increase leads to a 2.9% decrease in demand. Highly price-sensitive.
72802C,Unknown,General,-2.8976,Highly Elastic,0.4892,0.0002,0.6462,True,4.0896,1.0,4.25,0.1662,12.3,23,A 1% price increase leads to a 2.9% decrease in demand. Highly price-sensitive.
21111,"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",General,-2.8824,Highly Elastic,0.6226,0.0001,0.5443,True,2.1237,1.25,2.95,0.4032,20.95,19,A 1% price increase leads to a 2.88% decrease in demand. Highly price-sensitive.
72802A,Had been put aside.,General,-2.8786,Highly Elastic,0.1545,0.1186,1.7388,False,4.41,3.81,8.29,0.23,6.53,17,A 1% price increase leads to a 2.88% decrease in demand. Highly price-sensitive.
23004,TRAVEL CARD WALLET PANTRY,General,-2.8775,Highly Elastic,0.0815,0.0867,1.6327,False,0.4311,0.42,0.83,0.1564,20.73,37,A 1% price increase leads to a 2.88% decrease in demand. Highly price-sensitive.
22681,FRENCH BLUE METAL DOOR SIGN 6,General,-2.8688,Highly Elastic,0.12,0.0608,1.4684,False,1.2883,1.19,2.46,0.172,9.43,30,A 1% price increase leads to a 2.87% decrease in demand. Highly price-sensitive.
21832,CHOCOLATE CALCULATOR,General,-2.867,Highly Elastic,0.2016,0.0188,1.141,True,1.7739,1.65,3.29,0.2464,10.89,27,A 1% price increase leads to a 2.87% decrease in demand. Highly price-sensitive.
84692,BOX OF 24 COCKTAIL PARASOLS,General,-2.8657,Highly Elastic,0.0503,0.0326,1.3201,True,0.4274,0.3226,0.83,0.1482,31.98,91,A 1% price increase leads to a 2.87% decrease in demand. Highly price-sensitive.
21670,Unknown,General,-2.8512,Highly Elastic,0.0353,0.1167,1.7948,False,1.2999,1.0676,1.49,0.071,23.52,71,A 1% price increase leads to a 2.85% decrease in demand. Highly price-sensitive.
22470,Unknown,General,-2.843,Highly Elastic,0.0262,0.1153,1.7886,False,2.9243,1.9821,3.2489,0.0547,45.94,96,A 1% price increase leads to a 2.84% decrease in demand. Highly price-sensitive.
21564,PINK  HEART SHAPE LOVE BUCKET ,General,-2.8398,Highly Elastic,0.5702,0.0,0.4167,True,2.7067,0.79,2.95,0.2509,21.27,37,A 1% price increase leads to a 2.84% decrease in demand. Highly price-sensitive.
22801,ANTIQUE GLASS PEDESTAL BOWL,General,-2.8321,Highly Elastic,0.0944,0.0401,1.3378,True,3.7956,3.39,7.46,0.1498,8.29,45,A 1% price increase leads to a 2.83% decrease in demand. Highly price-sensitive.
22781,GUMBALL MAGAZINE RACK,General,-2.8249,Highly Elastic,0.1223,0.0103,1.0598,True,7.686,6.75,14.96,0.1377,4.17,53,A 1% price increase leads to a 2.82% decrease in demand. Highly price-sensitive.
85014A,BLACK/BLUE POLKADOT UMBRELLA,General,-2.8248,Highly Elastic,0.0795,0.0164,1.1487,True,6.0277,4.95,12.46,0.1323,5.81,72,A 1% price increase leads to a 2.82% decrease in demand. Highly price-sensitive.
84950,ASSORTED COLOUR T-LIGHT HOLDER,General,-2.8135,Highly Elastic,0.1691,0.0215,1.1581,True,0.6671,0.55,1.38,0.2018,76.84,31,A 1% price increase leads to a 2.81% decrease in demand. Highly price-sensitive.
22616,PACK OF 12 LONDON TISSUES ,General,-2.7976,Highly Elastic,0.0821,0.0078,1.0268,True,0.3145,0.2175,0.4487,0.1567,124.19,85,A 1% price increase leads to a 2.8% decrease in demand. Highly price-sensitive.
22915,sold as set on dotcom,General,-2.792,Highly Elastic,0.3285,0.0,0.616,True,0.3987,0.19,0.42,0.1521,30.7,44,A 1% price increase leads to a 2.79% decrease in demand. Highly price-sensitive.
21792,Unknown,General,-2.7749,Highly Elastic,0.3458,0.0032,0.833,True,4.6804,3.95,6.75,0.2686,7.3,23,A 1% price increase leads to a 2.77% decrease in demand. Highly price-sensitive.
22613,PACK OF 20 SPACEBOY NAPKINS,General,-2.7737,Highly Elastic,0.0764,0.0801,1.5438,False,0.869,0.85,1.63,0.1402,8.98,41,A 1% price increase leads to a 2.77% decrease in demand. Highly price-sensitive.
21219,SET/4 BADGES BALLOON GIRL,General,-2.7663,Highly Elastic,0.4275,0.0018,0.7545,True,1.4315,1.25,2.46,0.3097,7.35,20,A 1% price increase leads to a 2.77% decrease in demand. Highly price-sensitive.
85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,General,-2.764,Highly Elastic,0.0434,0.1508,1.8924,False,1.6707,1.65,2.46,0.071,11.8,49,A 1% price increase leads to a 2.76% decrease in demand. Highly price-sensitive.
22947,Unknown,General,-2.7567,Highly Elastic,0.7876,0.0,0.3201,True,12.8573,7.95,16.95,0.3377,8.77,22,A 1% price increase leads to a 2.76% decrease in demand. Highly price-sensitive.
21677,HEARTS  STICKERS,General,-2.7405,Highly Elastic,0.2343,0.0091,0.9716,True,0.9097,0.85,1.63,0.2248,10.75,28,A 1% price increase leads to a 2.74% decrease in demand. Highly price-sensitive.
21890,missing,General,-2.7366,Highly Elastic,0.0357,0.18,2.0127,False,3.1685,2.26,3.5887,0.062,8.52,52,A 1% price increase leads to a 2.74% decrease in demand. Highly price-sensitive.
22378,WALL TIDY RETROSPOT ,General,-2.7207,Highly Elastic,0.5158,0.0,0.4521,True,1.968,0.85,4.13,0.361,22.03,36,A 1% price increase leads to a 2.72% decrease in demand. Highly price-sensitive.
21408,SPOTTY PINK DUCK DOORSTOP,General,-2.7082,Highly Elastic,0.7033,0.0,0.4146,True,3.5934,1.95,4.25,0.289,6.25,20,A 1% price increase leads to a 2.71% decrease in demand. Highly price-sensitive.
22626,BLACK KITCHEN SCALES,General,-2.7068,Highly Elastic,0.095,0.0148,1.0783,True,8.5793,7.65,16.63,0.1233,3.55,62,A 1% price increase leads to a 2.71% decrease in demand. Highly price-sensitive.
22277,COSMETIC BAG VINTAGE ROSE PAISLEY,General,-2.7067,Highly Elastic,0.1889,0.0235,1.1216,True,2.2412,1.8525,4.13,0.2438,9.56,27,A 1% price increase leads to a 2.71% decrease in demand. Highly price-sensitive.
22673,FRENCH GARDEN SIGN BLUE METAL,General,-2.6983,Highly Elastic,0.0767,0.0923,1.5601,False,1.2768,1.06,2.46,0.1563,9.24,38,A 1% price increase leads to a 2.7% decrease in demand. Highly price-sensitive.
22186,RED STAR CARD HOLDER,General,-2.6929,Highly Elastic,0.3081,0.004,0.8414,True,2.3787,1.95,2.95,0.2063,9.52,25,A 1% price increase leads to a 2.69% decrease in demand. Highly price-sensitive.
22139,amazon,General,-2.6797,Highly Elastic,0.0356,0.0494,1.3483,True,4.9391,4.25,7.6045,0.0772,13.68,109,A 1% price increase leads to a 2.68% decrease in demand. Highly price-sensitive.
84674,FLYING PIG WATERING CAN,General,-2.6758,Highly Elastic,0.3499,0.0158,0.9748,True,2.8438,1.25,2.95,0.1495,4.5,16,A 1% price increase leads to a 2.68% decrease in demand. Highly price-sensitive.
22574,HEART WOODEN CHRISTMAS DECORATION,General,-2.6654,Highly Elastic,0.0636,0.1322,1.7293,False,0.8832,0.85,1.63,0.1572,26.16,37,A 1% price increase leads to a 2.67% decrease in demand. Highly price-sensitive.
85039B,S/4 IVORY MINI ROSE CANDLE IN BOWL,General,-2.6542,Highly Elastic,0.4076,0.0024,0.7542,True,1.5759,0.42,1.65,0.1749,10.75,20,A 1% price increase leads to a 2.65% decrease in demand. Highly price-sensitive.
21668,RED STRIPE CERAMIC DRAWER KNOB,General,-2.6456,Highly Elastic,0.0867,0.0056,0.9311,True,1.324,1.06,3.29,0.1795,23.57,87,A 1% price increase leads to a 2.65% decrease in demand. Highly price-sensitive.
22619,SET OF 6 SOLDIER SKITTLES,General,-2.644,Highly Elastic,0.0215,0.2122,2.1005,False,3.7655,3.39,4.9867,0.0648,14.81,74,A 1% price increase leads to a 2.64% decrease in demand. Highly price-sensitive.
22549,PICTURE DOMINOES,General,-2.6267,Highly Elastic,0.1042,0.0093,0.9779,True,1.489,1.25,3.29,0.2221,23.52,64,A 1% price increase leads to a 2.63% decrease in demand. Highly price-sensitive.
22809,SET OF 6 T-LIGHTS SANTA,General,-2.6102,Highly Elastic,0.1065,0.0521,1.2967,False,3.0589,2.55,5.79,0.1825,13.94,36,A 1% price increase leads to a 2.61% decrease in demand. Highly price-sensitive.
