date,product_id,product_name,scope,metric,revenue,units,transactions,z_score,roll_mean,is_anomaly,severity,direction,iqr_flag
2012-01-31,POST,,product,revenue,2243.71,52,,2.728,611.58,True,Medium,Spike,True
2013-06-10,21755,LOVE BUILDING BLOCK WORD,product,revenue,248.7,41,,2.729,76.17,True,Medium,Spike,True
2012-03-02,22726,,product,revenue,187.19,49,,2.73,50.0,True,Medium,Spike,True
2015-12-23,22625,,product,revenue,574.93,68,,2.731,151.18,True,Medium,Spike,True
2012-09-20,22727,ALARM CLOCK BAKELIKE RED ,product,revenue,204.05,55,,2.731,64.03,True,Medium,Spike,True
2012-03-09,22847,,product,revenue,644.94,41,,2.732,161.99,True,Medium,Spike,True
2013-08-17,22487,WHITE WOOD GARDEN PLANT LADDER,product,revenue,838.04,82,,2.733,175.99,True,Medium,Spike,True
2013-02-09,22625,,product,revenue,279.04,32,,2.733,88.54,True,Medium,Spike,False
2014-09-09,22625,,product,revenue,520.2,60,,2.733,149.59,True,Medium,Spike,True
2013-06-17,22193,RED DINER WALL CLOCK,product,revenue,302.14,35,,2.734,99.07,True,Medium,Spike,True
2013-05-27,84879,damaged,product,revenue,128.99,76,,2.734,40.49,True,Medium,Spike,True
2013-04-18,22720,,product,revenue,201.3,42,,2.735,61.13,True,Medium,Spike,False
2011-05-01,21754,HOME BUILDING BLOCK WORD,product,revenue,226.1,38,,2.736,65.69,True,Medium,Spike,False
2013-07-01,23284,,product,revenue,384.42,49,,2.738,109.53,True,Medium,Spike,True
2013-07-01,85123A,CREAM HANGING HEART T-LIGHT HOLDER,product,revenue,294.5,103,,2.739,87.9,True,Medium,Spike,True
2011-05-05,85123A,CREAM HANGING HEART T-LIGHT HOLDER,product,revenue,1092.3,418,,2.742,272.9,True,Medium,Spike,True
2012-03-22,22727,ALARM CLOCK BAKELIKE RED ,product,revenue,201.96,54,,2.743,55.18,True,Medium,Spike,True
2012-05-31,23245,SET OF 3 REGENCY CAKE TINS,product,revenue,252.5,50,,2.743,80.63,True,Medium,Spike,True
2015-11-13,84879,damaged,product,revenue,81.67,48,,2.743,29.67,True,Medium,Spike,False
2014-10-29,22423,damages,product,revenue,795.53,63,,2.744,291.15,True,Medium,Spike,False
2012-05-01,21755,LOVE BUILDING BLOCK WORD,product,revenue,188.78,31,,2.745,55.94,True,Medium,Spike,False
2012-06-21,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,product,revenue,245.89,84,,2.745,71.17,True,Medium,Spike,True
2014-10-17,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,product,revenue,138.78,48,,2.745,41.09,True,Medium,Spike,False
2011-02-06,22776,SWEETHEART 3 TIER CAKE STAND ,product,revenue,224.1,25,,2.746,61.03,True,Medium,Spike,False
2011-10-11,82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,product,revenue,151.5,18,,2.747,51.46,True,Medium,Spike,False
2012-10-08,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,product,revenue,115.16,39,,2.75,33.75,True,Medium,Spike,False
2014-10-24,84879,damaged,product,revenue,144.41,85,,2.751,42.1,True,Medium,Spike,True
2014-06-21,84879,damaged,product,revenue,77.31,47,,2.752,24.52,True,Medium,Spike,False
2011-11-01,21755,LOVE BUILDING BLOCK WORD,product,revenue,124.85,20,,2.753,39.69,True,Medium,Spike,False
2015-03-02,48187,DOORMAT NEW ENGLAND,product,revenue,320.46,42,,2.755,90.59,True,Medium,Spike,True
2013-04-16,22139,amazon,product,revenue,282.78,57,,2.756,88.43,True,Medium,Spike,True
2012-09-05,22193,RED DINER WALL CLOCK,product,revenue,353.9,41,,2.758,116.85,True,Medium,Spike,True
2015-07-04,22960,JAM MAKING SET WITH JARS,product,revenue,229.51,56,,2.758,66.77,True,Medium,Spike,True
2015-07-07,21754,HOME BUILDING BLOCK WORD,product,revenue,282.5,47,,2.759,89.48,True,Medium,Spike,True
2013-12-20,85123A,CREAM HANGING HEART T-LIGHT HOLDER,product,revenue,246.01,83,,2.759,81.62,True,Medium,Spike,False
2013-05-31,23245,SET OF 3 REGENCY CAKE TINS,product,revenue,416.52,83,,2.76,100.9,True,Medium,Spike,True
2015-06-27,22111,SCOTTIE DOG HOT WATER BOTTLE,product,revenue,312.3,62,,2.762,102.69,True,Medium,Spike,True
2014-04-17,85123A,CREAM HANGING HEART T-LIGHT HOLDER,product,revenue,194.0,67,,2.763,53.63,True,Medium,Spike,False
2014-02-04,POST,,product,revenue,2666.71,61,,2.763,787.63,True,Medium,Spike,True
2014-11-18,22720,,product,revenue,216.17,45,,2.766,74.19,True,Medium,Spike,False
2015-10-08,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,product,revenue,231.67,79,,2.767,62.86,True,Medium,Spike,True
2013-01-04,84879,damaged,product,revenue,119.55,70,,2.768,36.74,True,Medium,Spike,False
2012-12-24,23355,HOT WATER BOTTLE KEEP CALM,product,revenue,270.42,57,,2.769,73.16,True,Medium,Spike,True
2012-01-28,M,Manual,product,revenue,2359.77,17,,2.769,362.18,True,Medium,Spike,False
2014-01-01,22457,NATURAL SLATE HEART CHALKBOARD ,product,revenue,182.4,60,,2.77,48.84,True,Medium,Spike,True
2014-08-26,85123A,CREAM HANGING HEART T-LIGHT HOLDER,product,revenue,263.94,91,,2.77,78.95,True,Medium,Spike,True
2014-06-05,20685,DOORMAT RED RETROSPOT,product,revenue,424.19,53,,2.771,127.65,True,Medium,Spike,True
2013-07-17,85123A,CREAM HANGING HEART T-LIGHT HOLDER,product,revenue,401.9,138,,2.771,118.36,True,Medium,Spike,True
2012-04-07,23284,,product,revenue,380.66,49,,2.772,109.24,True,Medium,Spike,True
2012-06-01,22726,,product,revenue,187.0,50,,2.773,47.24,True,Medium,Spike,True
2011-05-04,48138,DOORMAT UNION FLAG,product,revenue,277.95,41,,2.775,78.26,True,Medium,Spike,True
2012-10-17,48194,DOORMAT HEARTS,product,revenue,393.25,48,,2.775,103.3,True,Medium,Spike,True
2015-12-14,85123A,CREAM HANGING HEART T-LIGHT HOLDER,product,revenue,282.83,99,,2.776,94.69,True,Medium,Spike,True
2013-04-15,22112,CHOCOLATE HOT WATER BOTTLE,product,revenue,242.01,49,,2.777,65.02,True,Medium,Spike,True
2013-06-10,82484,WOOD BLACK BOARD ANT WHITE FINISH,product,revenue,358.07,49,,2.777,109.31,True,Medium,Spike,True
2014-03-08,85066,CREAM SWEETHEART MINI CHEST,product,revenue,641.68,52,,2.777,196.08,True,Medium,Spike,True
2013-10-07,22138,BAKING SET 9 PIECE RETROSPOT ,product,revenue,249.08,52,,2.778,68.13,True,Medium,Spike,True
2012-06-07,22720,,product,revenue,268.17,55,,2.778,89.26,True,Medium,Spike,True
2012-07-10,M,Manual,product,revenue,3651.75,27,,2.778,1078.06,True,Medium,Spike,True
2012-05-29,21523,DOORMAT FANCY FONT HOME SWEET HOME,product,revenue,529.75,71,,2.779,119.16,True,Medium,Spike,True
2015-01-20,22138,BAKING SET 9 PIECE RETROSPOT ,product,revenue,377.94,75,,2.779,108.03,True,Medium,Spike,True
2015-06-11,23245,SET OF 3 REGENCY CAKE TINS,product,revenue,230.24,47,,2.78,63.49,True,Medium,Spike,True
2013-11-18,21754,HOME BUILDING BLOCK WORD,product,revenue,376.24,61,,2.781,98.84,True,Medium,Spike,True
2012-06-05,22625,,product,revenue,572.89,67,,2.781,139.55,True,Medium,Spike,True
2012-02-22,79321,,product,revenue,403.09,73,,2.783,103.91,True,Medium,Spike,True
2013-12-17,84879,damaged,product,revenue,92.43,55,,2.784,35.53,True,Medium,Spike,False
2015-09-16,22625,,product,revenue,227.16,26,,2.785,81.74,True,Medium,Spike,False
2015-01-05,22625,,product,revenue,376.94,46,,2.794,109.55,True,Medium,Spike,True
2012-05-18,M,Manual,product,revenue,3955.8,30,,2.794,1159.13,True,Medium,Spike,True
2013-12-18,22624,IVORY KITCHEN SCALES,product,revenue,454.14,54,,2.795,133.92,True,Medium,Spike,True
2013-03-20,M,Manual,product,revenue,4905.09,37,,2.795,1253.43,True,Medium,Spike,True
2011-05-06,22457,NATURAL SLATE HEART CHALKBOARD ,product,revenue,237.45,87,,2.796,68.46,True,Medium,Spike,True
2012-02-03,22487,WHITE WOOD GARDEN PLANT LADDER,product,revenue,327.82,34,,2.796,77.83,True,Medium,Spike,True
2014-02-19,23245,SET OF 3 REGENCY CAKE TINS,product,revenue,195.39,39,,2.796,59.11,True,Medium,Spike,False
2015-05-15,22424,ENAMEL BREAD BIN CREAM,product,revenue,501.59,39,,2.798,140.07,True,Medium,Spike,True
2014-01-09,85123A,CREAM HANGING HEART T-LIGHT HOLDER,product,revenue,248.26,86,,2.798,84.25,True,Medium,Spike,False
2013-09-19,22111,SCOTTIE DOG HOT WATER BOTTLE,product,revenue,200.8,40,,2.8,66.83,True,Medium,Spike,False
2013-10-18,48138,DOORMAT UNION FLAG,product,revenue,289.1,38,,2.8,89.49,True,Medium,Spike,True
2012-11-08,22423,damages,product,revenue,1225.09,98,,2.801,343.32,True,Medium,Spike,True
2014-03-31,DOT,,product,revenue,17766.9,30,,2.802,4386.38,True,Medium,Spike,True
2011-05-10,22193,RED DINER WALL CLOCK,product,revenue,142.8,18,,2.803,43.18,True,Medium,Spike,False
2015-03-06,POST,,product,revenue,1551.41,37,,2.803,461.17,True,Medium,Spike,False
2015-12-08,22111,SCOTTIE DOG HOT WATER BOTTLE,product,revenue,323.24,64,,2.804,91.52,True,Medium,Spike,True
2014-07-28,85099B,JUMBO BAG RED RETROSPOT,product,revenue,134.43,66,,2.805,49.25,True,Medium,Spike,False
2013-09-28,22457,NATURAL SLATE HEART CHALKBOARD ,product,revenue,210.4,73,,2.807,54.37,True,Medium,Spike,True
2014-04-03,22624,IVORY KITCHEN SCALES,product,revenue,464.36,52,,2.807,123.73,True,Medium,Spike,True
2011-07-06,48194,DOORMAT HEARTS,product,revenue,931.9,202,,2.807,118.73,True,Medium,Spike,True
2013-05-13,22112,CHOCOLATE HOT WATER BOTTLE,product,revenue,269.86,53,,2.81,71.74,True,Medium,Spike,True
2012-10-02,POST,,product,revenue,2555.63,60,,2.81,785.81,True,Medium,Spike,True
2013-04-22,22605,WOODEN CROQUET GARDEN SET,product,revenue,486.99,35,,2.811,141.54,True,Medium,Spike,True
2013-05-29,22846,BREAD BIN DINER STYLE RED ,product,revenue,735.74,45,,2.811,175.62,True,Medium,Spike,True
2011-11-02,21755,LOVE BUILDING BLOCK WORD,product,revenue,142.8,24,,2.812,42.07,True,Medium,Spike,False
2012-03-28,22847,,product,revenue,764.58,46,,2.813,179.86,True,Medium,Spike,True
2015-10-19,22960,JAM MAKING SET WITH JARS,product,revenue,217.37,52,,2.813,61.34,True,Medium,Spike,True
2015-12-02,48187,DOORMAT NEW ENGLAND,product,revenue,385.71,49,,2.813,113.63,True,Medium,Spike,True
2015-10-28,85123A,CREAM HANGING HEART T-LIGHT HOLDER,product,revenue,226.59,79,,2.815,67.54,True,Medium,Spike,False
2012-02-11,22960,JAM MAKING SET WITH JARS,product,revenue,188.68,46,,2.818,54.09,True,Medium,Spike,False
2014-08-25,48187,DOORMAT NEW ENGLAND,product,revenue,473.55,63,,2.819,117.99,True,Medium,Spike,True
2012-10-29,82483,crushed,product,revenue,239.29,35,,2.82,71.54,True,Medium,Spike,True
2014-02-17,84879,damaged,product,revenue,86.19,51,,2.82,26.69,True,Medium,Spike,False
2014-07-21,22960,JAM MAKING SET WITH JARS,product,revenue,198.19,49,,2.821,64.93,True,Medium,Spike,True
2013-12-09,85099B,JUMBO BAG RED RETROSPOT,product,revenue,126.1,63,,2.821,39.57,True,Medium,Spike,False
2014-12-22,85099B,JUMBO BAG RED RETROSPOT,product,revenue,239.96,118,,2.822,63.79,True,Medium,Spike,True
2014-03-24,22624,IVORY KITCHEN SCALES,product,revenue,395.82,45,,2.823,122.4,True,Medium,Spike,True
2012-12-14,82483,crushed,product,revenue,279.4,41,,2.823,90.11,True,Medium,Spike,True
2013-05-22,79321,,product,revenue,358.06,69,,2.824,93.11,True,Medium,Spike,True
2012-05-04,85123A,CREAM HANGING HEART T-LIGHT HOLDER,product,revenue,266.22,93,,2.824,83.06,True,Medium,Spike,True
2014-11-13,21755,LOVE BUILDING BLOCK WORD,product,revenue,340.26,58,,2.825,83.45,True,Medium,Spike,True
2012-01-30,82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,product,revenue,279.86,32,,2.825,74.88,True,Medium,Spike,False
2015-08-08,22960,JAM MAKING SET WITH JARS,product,revenue,256.26,61,,2.826,72.86,True,Medium,Spike,True
2011-10-08,POST,,product,price,37.8,10,,2.826,21.49,True,Medium,Spike,True
2015-08-25,22424,ENAMEL BREAD BIN CREAM,product,revenue,600.73,47,,2.827,145.22,True,Medium,Spike,True
2013-01-04,22423,damages,product,revenue,1293.05,105,,2.83,410.36,True,Medium,Spike,True
2013-07-08,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,product,revenue,145.26,50,,2.831,51.56,True,Medium,Spike,False
2013-07-09,21755,LOVE BUILDING BLOCK WORD,product,revenue,295.47,49,,2.832,87.23,True,Medium,Spike,True
2015-05-06,21754,HOME BUILDING BLOCK WORD,product,revenue,382.13,65,,2.833,120.91,True,Medium,Spike,True
2013-05-10,22727,ALARM CLOCK BAKELIKE RED ,product,revenue,220.76,59,,2.833,61.1,True,Medium,Spike,True
2012-06-21,85123A,CREAM HANGING HEART T-LIGHT HOLDER,product,revenue,263.07,88,,2.833,91.43,True,Medium,Spike,True
2015-10-27,21523,DOORMAT FANCY FONT HOME SWEET HOME,product,revenue,451.0,55,,2.834,125.23,True,Medium,Spike,True
2015-08-11,22423,damages,product,revenue,806.04,65,,2.835,238.97,True,Medium,Spike,False
2012-10-15,22726,,product,revenue,259.9,70,,2.836,64.89,True,Medium,Spike,True
2014-05-06,21755,LOVE BUILDING BLOCK WORD,product,revenue,222.14,36,,2.838,63.04,True,Medium,Spike,True
2013-03-28,22111,SCOTTIE DOG HOT WATER BOTTLE,product,revenue,301.49,59,,2.838,71.89,True,Medium,Spike,True
2015-01-05,47566,PARTY BUNTING,product,revenue,415.64,86,,2.838,143.9,True,Medium,Spike,True
2014-12-19,48138,DOORMAT UNION FLAG,product,revenue,267.4,36,,2.838,84.31,True,Medium,Spike,False
2012-05-01,23298,"BUNTING , SPOTTY ",product,revenue,276.08,58,,2.839,68.48,True,Medium,Spike,True
2012-08-15,21754,HOME BUILDING BLOCK WORD,product,revenue,246.8,40,,2.842,62.59,True,Medium,Spike,True
2014-05-29,22625,,product,revenue,227.78,27,,2.843,89.7,True,Medium,Spike,False
2013-06-03,23355,HOT WATER BOTTLE KEEP CALM,product,revenue,238.19,47,,2.843,67.8,True,Medium,Spike,True
2012-01-13,20685,DOORMAT RED RETROSPOT,product,revenue,266.2,34,,2.844,71.28,True,Medium,Spike,False
2013-07-25,22960,JAM MAKING SET WITH JARS,product,revenue,233.42,54,,2.844,67.43,True,Medium,Spike,True
2013-04-15,22424,ENAMEL BREAD BIN CREAM,product,revenue,355.59,27,,2.848,106.24,True,Medium,Spike,False
2015-10-20,22487,WHITE WOOD GARDEN PLANT LADDER,product,revenue,465.52,46,,2.851,114.1,True,Medium,Spike,True
2015-12-14,22720,,product,revenue,312.78,62,,2.851,79.28,True,Medium,Spike,True
2013-09-16,23355,HOT WATER BOTTLE KEEP CALM,product,revenue,193.34,38,,2.851,53.62,True,Medium,Spike,False
2014-07-18,79321,,product,revenue,468.01,89,,2.853,113.06,True,Medium,Spike,True
2011-10-11,22138,BAKING SET 9 PIECE RETROSPOT ,product,revenue,470.52,100,,2.854,111.15,True,Medium,Spike,True
2015-06-20,22625,,product,revenue,361.62,42,,2.854,112.07,True,Medium,Spike,True
2012-01-13,48194,DOORMAT HEARTS,product,revenue,205.14,26,,2.855,59.85,True,Medium,Spike,False
2015-10-21,20685,DOORMAT RED RETROSPOT,product,revenue,731.11,99,,2.858,142.01,True,Medium,Spike,True
2013-11-09,22112,CHOCOLATE HOT WATER BOTTLE,product,revenue,243.04,48,,2.858,73.92,True,Medium,Spike,True
2015-01-05,22457,NATURAL SLATE HEART CHALKBOARD ,product,revenue,213.49,72,,2.858,59.89,True,Medium,Spike,True
2015-04-22,22457,NATURAL SLATE HEART CHALKBOARD ,product,revenue,193.43,63,,2.86,50.41,True,Medium,Spike,True
2014-05-01,23284,,product,revenue,300.17,39,,2.861,94.57,True,Medium,Spike,False
2013-03-02,84879,damaged,product,revenue,86.55,51,,2.861,22.43,True,Medium,Spike,False
2014-11-18,22424,ENAMEL BREAD BIN CREAM,product,revenue,613.6,46,,2.864,178.44,True,Medium,Spike,True
2015-05-27,22112,CHOCOLATE HOT WATER BOTTLE,product,revenue,211.59,44,,2.866,67.26,True,Medium,Spike,True
2015-10-02,21523,DOORMAT FANCY FONT HOME SWEET HOME,product,revenue,392.13,49,,2.872,114.62,True,Medium,Spike,True
2014-11-14,23245,SET OF 3 REGENCY CAKE TINS,product,revenue,246.43,49,,2.874,75.5,True,Medium,Spike,True
2014-06-30,22487,WHITE WOOD GARDEN PLANT LADDER,product,revenue,419.97,43,,2.875,118.62,True,Medium,Spike,True
2013-09-24,22111,SCOTTIE DOG HOT WATER BOTTLE,product,revenue,239.67,51,,2.876,74.87,True,Medium,Spike,True
2014-07-14,23355,HOT WATER BOTTLE KEEP CALM,product,revenue,205.4,43,,2.879,60.88,True,Medium,Spike,True
2015-08-11,21755,LOVE BUILDING BLOCK WORD,product,revenue,336.04,57,,2.88,93.4,True,Medium,Spike,True
2011-10-08,22605,WOODEN CROQUET GARDEN SET,product,revenue,153.0,12,,2.88,51.86,True,Medium,Spike,False
2013-01-12,22726,,product,revenue,247.52,68,,2.88,67.18,True,Medium,Spike,True
2012-01-06,22625,,product,revenue,171.3,20,,2.881,51.34,True,Medium,Spike,False
2012-11-08,22847,,product,revenue,788.48,48,,2.881,221.21,True,Medium,Spike,True
2014-11-06,23245,SET OF 3 REGENCY CAKE TINS,product,revenue,214.75,43,,2.882,65.69,True,Medium,Spike,True
2012-05-04,23298,"BUNTING , SPOTTY ",product,revenue,316.25,67,,2.883,71.82,True,Medium,Spike,True
2012-07-25,21755,LOVE BUILDING BLOCK WORD,product,revenue,330.69,55,,2.884,83.03,True,Medium,Spike,True
2011-11-08,84879,damaged,product,revenue,1471.2,1008,,2.884,243.49,True,Medium,Spike,True
2012-12-20,22424,ENAMEL BREAD BIN CREAM,product,revenue,504.71,41,,2.886,130.14,True,Medium,Spike,True
2013-06-10,22424,ENAMEL BREAD BIN CREAM,product,revenue,597.65,46,,2.886,148.24,True,Medium,Spike,True
2012-01-18,22605,WOODEN CROQUET GARDEN SET,product,revenue,209.25,15,,2.886,61.46,True,Medium,Spike,False
2015-12-18,22776,SWEETHEART 3 TIER CAKE STAND ,product,revenue,805.68,83,,2.886,171.81,True,Medium,Spike,True
2012-03-06,22424,ENAMEL BREAD BIN CREAM,product,revenue,598.66,47,,2.887,132.03,True,Medium,Spike,True
2014-12-06,82483,crushed,product,revenue,323.64,49,,2.887,92.07,True,Medium,Spike,True
2014-01-01,22423,damages,product,revenue,1312.72,109,,2.889,414.87,True,Medium,Spike,True
2013-03-25,23298,"BUNTING , SPOTTY ",product,revenue,239.6,48,,2.89,65.54,True,Medium,Spike,False
2013-04-19,48138,DOORMAT UNION FLAG,product,revenue,344.05,45,,2.891,103.66,True,Medium,Spike,True
2014-10-27,21843,smashed,product,revenue,575.88,51,,2.892,131.55,True,Medium,Spike,True
2015-06-26,22111,SCOTTIE DOG HOT WATER BOTTLE,product,revenue,282.8,56,,2.892,93.87,True,Medium,Spike,True
2015-07-21,22727,ALARM CLOCK BAKELIKE RED ,product,revenue,183.73,50,,2.893,48.22,True,Medium,Spike,True
2012-02-03,82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,product,revenue,332.66,37,,2.893,82.99,True,Medium,Spike,True
2011-11-08,22624,IVORY KITCHEN SCALES,product,revenue,309.4,40,,2.897,75.66,True,Medium,Spike,False
2014-09-04,23298,"BUNTING , SPOTTY ",product,revenue,221.76,44,,2.897,65.32,True,Medium,Spike,False
2015-05-12,85099B,JUMBO BAG RED RETROSPOT,product,revenue,118.98,59,,2.897,37.82,True,Medium,Spike,False
2014-09-22,21523,DOORMAT FANCY FONT HOME SWEET HOME,product,revenue,351.0,45,,2.898,104.38,True,Medium,Spike,True
2013-08-23,23245,SET OF 3 REGENCY CAKE TINS,product,revenue,219.92,45,,2.898,72.4,True,Medium,Spike,True
2012-01-07,22624,IVORY KITCHEN SCALES,product,revenue,368.64,42,,2.901,81.36,True,Medium,Spike,True
2012-12-13,85123A,CREAM HANGING HEART T-LIGHT HOLDER,product,revenue,200.6,70,,2.901,73.54,True,Medium,Spike,False
2012-12-19,22111,SCOTTIE DOG HOT WATER BOTTLE,product,revenue,333.76,69,,2.904,88.42,True,Medium,Spike,True
2013-07-04,22457,NATURAL SLATE HEART CHALKBOARD ,product,revenue,126.03,42,,2.906,41.57,True,Medium,Spike,False
2013-06-17,79321,,product,revenue,412.5,76,,2.907,102.45,True,Medium,Spike,True
2015-03-10,22423,damages,product,revenue,1287.45,103,,2.91,321.52,True,Medium,Spike,True
2013-07-25,84078A,SET/4 WHITE RETRO STORAGE CUBES ,product,revenue,1642.2,42,,2.91,415.7,True,Medium,Spike,True
2013-04-18,82484,WOOD BLACK BOARD ANT WHITE FINISH,product,revenue,340.0,46,,2.911,99.44,True,Medium,Spike,True
2013-02-07,82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,product,revenue,580.32,66,,2.911,141.99,True,Medium,Spike,True
2012-02-23,22655,damages/showroom etc,product,revenue,623.08,4,,2.912,234.88,True,Medium,Spike,False
2013-03-29,85123A,CREAM HANGING HEART T-LIGHT HOLDER,product,revenue,217.36,78,,2.912,70.31,True,Medium,Spike,False
2011-10-05,21755,LOVE BUILDING BLOCK WORD,product,revenue,107.1,18,,2.913,35.89,True,Medium,Spike,False
2013-03-05,22457,NATURAL SLATE HEART CHALKBOARD ,product,revenue,158.74,54,,2.915,44.11,True,Medium,Spike,False
2014-03-05,82484,WOOD BLACK BOARD ANT WHITE FINISH,product,revenue,410.4,54,,2.916,115.15,True,Medium,Spike,True
2015-04-01,85099B,JUMBO BAG RED RETROSPOT,product,revenue,155.14,76,,2.916,41.41,True,Medium,Spike,False
2013-11-20,85066,CREAM SWEETHEART MINI CHEST,product,revenue,701.19,53,,2.917,193.08,True,Medium,Spike,True
2012-09-27,21621,,product,revenue,373.05,45,,2.918,110.51,True,Medium,Spike,True
2015-09-26,22776,SWEETHEART 3 TIER CAKE STAND ,product,revenue,394.64,40,,2.918,104.92,True,Medium,Spike,True
2013-07-06,22423,damages,product,revenue,962.96,76,,2.919,357.83,True,Medium,Spike,True
2012-08-13,22193,RED DINER WALL CLOCK,product,revenue,299.16,34,,2.92,90.23,True,Medium,Spike,True
2012-04-13,85066,CREAM SWEETHEART MINI CHEST,product,revenue,467.91,37,,2.921,137.7,True,Medium,Spike,True
2011-05-12,22193,RED DINER WALL CLOCK,product,price,9.1775,12,,2.921,8.46,True,Medium,Spike,False
2012-08-25,48187,DOORMAT NEW ENGLAND,product,revenue,312.9,42,,2.922,76.42,True,Medium,Spike,True
2012-04-06,,,overall,revenue,28927.81,5042,555.0,2.923,13319.24,True,Medium,Spike,False
2012-06-19,21755,LOVE BUILDING BLOCK WORD,product,revenue,269.04,44,,2.924,85.61,True,Medium,Spike,True
2012-05-09,22625,,product,revenue,377.4,43,,2.924,110.81,True,Medium,Spike,True
2014-10-28,23298,"BUNTING , SPOTTY ",product,revenue,273.62,55,,2.925,68.36,True,Medium,Spike,True
2012-06-29,22960,JAM MAKING SET WITH JARS,product,revenue,250.84,60,,2.926,64.8,True,Medium,Spike,True
2013-03-05,,,overall,revenue,28884.64,7872,818.0,2.927,14123.43,True,Medium,Spike,False
2012-08-29,23284,,product,revenue,493.87,61,,2.927,145.4,True,Medium,Spike,True
2011-05-07,48138,DOORMAT UNION FLAG,product,revenue,337.5,50,,2.927,87.26,True,Medium,Spike,True
2012-05-02,22138,BAKING SET 9 PIECE RETROSPOT ,product,revenue,191.72,37,,2.931,61.61,True,Medium,Spike,True
2012-09-13,,,overall,revenue,30570.58,6328,737.0,2.933,16317.24,True,Medium,Spike,False
2014-08-09,20685,DOORMAT RED RETROSPOT,product,revenue,391.28,50,,2.933,89.07,True,Medium,Spike,True
2015-08-12,48187,DOORMAT NEW ENGLAND,product,revenue,330.68,42,,2.939,97.55,True,Medium,Spike,True
2012-09-29,21843,smashed,product,revenue,728.04,66,,2.94,208.69,True,Medium,Spike,True
2014-07-31,22846,BREAD BIN DINER STYLE RED ,product,revenue,575.28,36,,2.94,145.59,True,Medium,Spike,True
2011-01-09,22193,RED DINER WALL CLOCK,product,revenue,183.6,24,,2.941,40.09,True,Medium,Spike,False
2012-04-10,47566,PARTY BUNTING,product,revenue,337.43,72,,2.945,91.94,True,Medium,Spike,True
2012-10-08,22423,damages,product,revenue,1038.89,84,,2.947,276.14,True,Medium,Spike,True
2012-11-17,22960,JAM MAKING SET WITH JARS,product,revenue,172.78,42,,2.948,43.45,True,Medium,Spike,False
2015-06-22,21843,smashed,product,revenue,449.26,42,,2.951,111.34,True,Medium,Spike,True
2014-05-19,21754,HOME BUILDING BLOCK WORD,product,revenue,239.59,39,,2.953,69.76,True,Medium,Spike,False
2012-07-16,22138,BAKING SET 9 PIECE RETROSPOT ,product,revenue,263.6,52,,2.953,77.6,True,Medium,Spike,True
2013-01-11,82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,product,revenue,480.03,57,,2.953,135.08,True,Medium,Spike,True
2012-12-08,POST,,product,revenue,4259.7,105,,2.956,1042.63,True,Medium,Spike,True
2012-04-10,22776,SWEETHEART 3 TIER CAKE STAND ,product,revenue,577.12,58,,2.957,123.43,True,Medium,Spike,True
2011-04-08,47566,PARTY BUNTING,product,revenue,933.95,221,,2.957,208.05,True,Medium,Spike,True
2013-07-22,22457,NATURAL SLATE HEART CHALKBOARD ,product,revenue,302.82,98,,2.958,75.16,True,Medium,Spike,True
2014-01-23,82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,product,revenue,418.17,50,,2.958,98.69,True,Medium,Spike,True
2014-07-21,21621,,product,revenue,381.56,46,,2.961,99.24,True,Medium,Spike,True
2013-06-24,22727,ALARM CLOCK BAKELIKE RED ,product,revenue,273.49,73,,2.961,73.39,True,Medium,Spike,True
2012-11-02,20685,DOORMAT RED RETROSPOT,product,revenue,483.03,62,,2.963,129.62,True,Medium,Spike,True
2015-03-21,22960,JAM MAKING SET WITH JARS,product,revenue,214.71,51,,2.963,52.29,True,Medium,Spike,True
2011-03-03,22846,BREAD BIN DINER STYLE RED ,product,revenue,273.1,18,,2.964,63.85,True,Medium,Spike,False
2013-12-19,79321,,product,revenue,232.28,44,,2.964,69.35,True,Medium,Spike,True
2015-03-27,22457,NATURAL SLATE HEART CHALKBOARD ,product,revenue,145.12,51,,2.967,42.14,True,Medium,Spike,False
2012-04-13,22726,,product,revenue,211.34,54,,2.967,51.67,True,Medium,Spike,True
2012-01-10,22847,,product,revenue,300.01,19,,2.967,80.24,True,Medium,Spike,False
2014-11-22,85099B,JUMBO BAG RED RETROSPOT,product,revenue,183.82,93,,2.967,54.96,True,Medium,Spike,True
2014-12-10,21621,,product,revenue,394.1,47,,2.968,112.82,True,Medium,Spike,True
2014-07-28,22457,NATURAL SLATE HEART CHALKBOARD ,product,revenue,143.34,47,,2.968,42.62,True,Medium,Spike,False
2014-05-24,21621,,product,revenue,347.71,41,,2.969,84.38,True,Medium,Spike,True
2013-09-26,22193,RED DINER WALL CLOCK,product,revenue,570.78,65,,2.97,143.97,True,Medium,Spike,True
