product_id,product_name,category,sub_category,transaction_count,total_quantity,total_revenue,cumulative_revenue,cumulative_percentage,revenue_percentage,abc_class
22332,SKULLS PARTY BAG + STICKER SET,General,General,50,258,425.7,3455408.009999999,92.73275003493502,0.0114245066213966,C
22913,RED COAT RACK PARIS FASHION,General,General,36,86,425.7,3455833.709999999,92.74417454155642,0.0114245066213966,C
22335,HEART DECORATION PAINTED ZINC ,General,General,52,697,424.85,3456258.559999999,92.75557623673637,0.011401695179939738,C
21262,WHITE GOOSE FEATHER CHRISTMAS TREE ,General,General,23,144,424.8,3456683.359999999,92.7669765900668,0.011400353330442274,C
16237,SLEEPING CAT ERASERS,General,General,78,2237,424.77,3457108.129999999,92.77837613828756,0.011399548220743797,C
21694,SMALL REGAL  SILVER CANDLEPOT ,General,General,10,157,424.75,3457532.879999999,92.78977514976849,0.011399011480944812,C
22085,PAPER CHAIN KIT SKULLS ,General,General,31,149,423.55,3457956.429999999,92.8011419568615,0.01136680709300571,C
17084R,ASSORTED INCENSE PACK,General,General,12,2376,423.36,3458379.7899999986,92.81250366492641,0.01136170806491535,C
84843,WHITE SOAP RACK WITH 2 BOTTLES,General,General,17,79,423.25,3458803.0399999986,92.82386242092244,0.011358755996020934,C
22376,AIRLINE BAG VINTAGE JET SET WHITE,General,General,42,100,422.6,3459225.6399999987,92.83520373287499,0.01134131195255392,C
75131,,General,General,7,410,422.42,3459648.0599999987,92.84654021416935,0.011336481294363055,C
23433,HANGING QUILTED PATCHWORK APPLES,General,General,37,514,421.34,3460069.3999999985,92.85784771151457,0.011307497345217861,C
84968F,check,General,General,12,33,420.75,3460490.1499999985,92.8691393750357,0.011291663521147804,C
15044C,PURPLE PAPER PARASOL,General,General,27,149,419.55,3460909.6999999983,92.88039883416891,0.011259459133208702,C
23269,incorrect stock entry.,General,General,25,301,417.25,3461326.9499999983,92.89159656822522,0.011197734056325421,C
23114,VINTAGE LEAF CHOPPING BOARD  ,General,General,17,90,416.7,3461743.6499999985,92.9027795419371,0.011182973711853332,C
72807A,AMAZON,General,General,19,98,416.5,3462160.1499999985,92.91395714825096,0.011177606313863482,C
21528,DAIRY MAID TRADITIONAL TEAPOT ,General,General,31,60,415.0,3462575.1499999985,92.92509449907989,0.011137350828939603,C
23281,FOLDING MIRROR RED  ,General,General,38,542,414.22,3462989.3699999987,92.93621091705668,0.011116417976779189,C
20665,adjustment,General,General,31,142,414.1,3463403.469999999,92.94732411459468,0.011113197537985278,C
22024,,General,General,50,1046,413.81,3463817.279999999,92.95842952940558,0.011105414810899994,C
84509G,SET OF 4 FAIRY CAKE PLACEMATS ,General,General,21,269,413.75,3464231.029999999,92.96953333399708,0.01110380459150304,C
20966,,General,General,24,361,413.25,3464644.279999999,92.9806237200936,0.011090386096528414,C
21206,STRAWBERRY HONEYCOMB  GARLAND ,General,General,25,342,410.7,3465054.979999999,92.99164567186577,0.011021951772157819,C
22919,HERB MARKER MINT,General,General,87,629,408.85,3465463.829999999,93.00261797520652,0.010972303340751706,C
22677,FRENCH BLUE METAL DOOR SIGN 2,General,General,45,328,408.8,3465872.629999999,93.01358893669777,0.010970961491254242,C
22091,EMPIRE TISSUE BOX,General,General,50,961,408.55,3466281.179999999,93.02455318894152,0.01096425224376693,C
22276,,General,General,33,160,408.0,3466689.179999999,93.03550268084084,0.01094949189929484,C
21466,RED FLOWER CROCHET FOOD COVER,General,General,43,109,407.66,3467096.839999999,93.04644304816354,0.010940367322712094,C
21821,GLITTER STAR GARLAND WITH BELLS ,General,General,15,111,407.61,3467504.449999999,93.05738207363675,0.010939025473214632,C
15034,PAPER POCKET TRAVELING FAN ,General,General,36,4226,406.84,3467911.2899999986,93.0683004346277,0.010918360990953708,C
23000,TRAVEL CARD WALLET TRANSPORT,General,General,69,968,406.56,3468317.8499999987,93.07921128126148,0.010910846633767917,C
84596G,,General,General,73,807,406.49,3468724.339999999,93.09012024930595,0.01090896804447147,C
85183B,CHARLIE & LOLA WASTEPAPER BIN FLORA,General,General,35,319,406.25,3469130.589999999,93.10102277647283,0.010902527166883648,C
22338,STAR DECORATION PAINTED ZINC ,General,General,52,1713,405.89,3469536.479999999,93.11191564232334,0.010892865850501917,C
22984,CARD GINGHAM ROSE ,General,General,58,985,405.47,3469941.9499999993,93.12279723663806,0.010881594314723233,C
22999,TRAVEL CARD WALLET VINTAGE LEAF,General,General,71,963,404.46,3470346.409999999,93.13365172559294,0.010854488954874487,C
85232D,,General,General,25,85,403.95,3470750.3599999994,93.14449252768294,0.010840802090000368,C
23225,CHERUB HEART DECORATION SILVER ,General,General,29,506,402.86,3471153.2199999993,93.1553040774539,0.010811549770955685,C
84849D,,General,General,50,238,402.22,3471555.4399999995,93.16609845155129,0.010794374097388164,C
22098,BOUDOIR SQUARE TISSUE BOX,General,General,54,890,400.96,3471956.3999999994,93.17685901104134,0.010760559490052106,C
21382,SET/4 SPRING FLOWER DECORATION,General,General,34,368,399.2,3472355.5999999996,93.18757233742909,0.010713326387741421,C
85032A,ROMANTIC IMAGES GIFT WRAP SET,General,General,41,333,399.15,3472754.7499999995,93.19828432196732,0.010711984538243959,C
21619,check,General,General,44,271,398.75,3473153.4999999995,93.2089855717096,0.010701249742264258,C
22320,BIRDS MOBILE VINTAGE DESIGN,General,General,26,66,398.38,3473551.8799999994,93.21967689176557,0.010691320055983035,C
22936,BAKING MOULD ROSE WHITE CHOCOLATE,General,General,15,134,396.5,3473948.3799999994,93.23031775828045,0.01064086651487844,C
21616,4 PEAR BOTANICAL DINNER CANDLES,General,General,37,229,396.25,3474344.6299999994,93.24095191554784,0.010634157267391128,C
22478,BIRDHOUSE GARDEN MARKER ,General,General,29,316,395.0,3474739.6299999994,93.2515525265778,0.010600611029954564,C
22336,damaged,General,General,22,1139,394.61,3475134.2399999993,93.26214267118166,0.010590144603874356,C
18097C,WHITE TALL PORCELAIN T-LIGHT HOLDER,General,General,24,166,394.5,3475528.7399999993,93.27272986371665,0.010587192534979936,C
22099,CARAVAN SQUARE TISSUE BOX,General,General,54,870,394.34,3475923.079999999,93.28331276233324,0.010582898616588055,C
15044B,,General,General,20,140,393.0,3476316.079999999,93.29385969938329,0.01054693705005606,C
22582,PACK OF 6 SWEETIE GIFT BOXES,General,General,28,154,392.7,3476708.7799999993,93.30439858533637,0.010538885953071283,C
23071,damages,General,General,5,34,392.6,3477101.3799999994,93.31493478759045,0.010536202254076359,C
22589,CARDHOLDER GINGHAM STAR,General,General,22,140,392.11,3477493.4899999993,93.32545783971945,0.010523052129001224,C
79302M,,General,General,18,148,391.8,3477885.289999999,93.33597257238155,0.010514732662116957,C
21395,,General,General,30,1000,390.0,3478275.289999999,93.34643899846176,0.010466426080208303,C
23139,SINGLE WIRE HOOK PINK HEART,General,General,10,326,389.84,3478665.129999999,93.35690113062358,0.010462132161816422,C
23327,HANGING CLEAR MINI BOTTLE,General,General,16,646,387.78,3479052.9099999988,93.36730797858608,0.010406847962520963,C
22761,CHEST 7 DRAWER MA CAMPAGNE,General,General,12,16,387.2,3479440.109999999,93.37769926109445,0.010391282508350396,C
22342,HOME GARLAND PAINTED ZINC ,General,General,26,417,387.15,3479827.259999999,93.3880892017533,0.010389940658852934,C
21469,POLKA DOT RAFFIA FOOD COVER,General,General,33,103,386.25,3480213.509999999,93.39845498912119,0.010365787367898607,C
21626,VINTAGE UNION JACK PENNANT,General,General,25,198,386.1,3480599.609999999,93.4088167509406,0.01036176181940622,C
22785,SQUARECUSHION COVER PINK UNION JACK,General,General,28,152,385.76,3480985.3699999987,93.41916938818342,0.010352637242823473,C
23099,FRENCH CARRIAGE LANTERN,General,General,23,60,385.5,3481370.8699999987,93.42951504780886,0.01034565962543667,C
21354,TOAST ITS - BEST MUM,General,General,32,319,384.35,3481755.219999999,93.43982984489585,0.01031479708699503,C
22994,TRAVEL CARD WALLET RETROSPOT,General,General,65,915,384.3,3482139.5199999986,93.45014330013335,0.010313455237497566,C
21813,GARLAND WITH STARS AND BELLS,General,General,15,81,384.15,3482523.6699999985,93.46045272982235,0.010309429689005178,C
85185B,PINK HORSE SOCK PUPPET KIT,General,General,31,130,383.5,3482907.1699999985,93.47074471546789,0.010291985645538165,C
22167, OVAL WALL MIRROR DIAMANTE ,General,General,19,53,383.35,3483290.5199999986,93.48103267556493,0.010287960097045776,C
22066,LOVE HEART TRINKET POT,General,General,52,845,383.33,3483673.8499999987,93.49132009892219,0.010287423357246792,C
22650,CERAMIC PIRATE CHEST MONEY BANK,General,General,41,266,383.3,3484057.1499999985,93.50160671716972,0.010286618247548314,C
85177,BASKET OF FLOWERS SEWING KIT,General,General,18,519,383.01,3484440.1599999983,93.51188555269019,0.01027883552046303,C
22497,,General,General,30,90,382.5,3484822.6599999983,93.52215070134578,0.010265148655588913,C
22242,,General,General,13,243,381.75,3485204.4099999983,93.53239572225891,0.010245020913126974,C
85035C,check,General,General,31,251,380.79,3485585.1999999983,93.54261497966168,0.010219257402775692,C
23401,RUSTIC MIRROR WITH LACE HEART,General,General,21,73,380.65,3485965.849999998,93.55283047988586,0.010215500224182794,C
51014L,"FEATHER PEN,LIGHT PINK",General,General,38,756,380.08,3486345.9299999983,93.56303068302577,0.010200203139911723,C
21812,GARLAND WITH HEARTS AND BELLS,General,General,15,81,379.95,3486725.8799999985,93.573227397357,0.01019671433121832,C
23107,WHITE HEARTS WIRE PLANT POT HOLDER,General,General,25,153,379.37,3487105.2499999986,93.58340854623405,0.010181148877047753,C
22680,FRENCH BLUE METAL DOOR SIGN 5,General,General,40,304,378.8,3487484.0499999984,93.59357439802682,0.010165851792776681,C
82578,KITCHEN METAL SIGN,General,General,82,742,378.46,3487862.5099999984,93.60373112524302,0.010156727216193933,C
22788,BROCANTE COAT RACK,General,General,19,38,378.1,3488240.6099999985,93.61387819114283,0.010147065899812204,C
22231,JIGSAW TREE WITH BIRDHOUSE,General,General,52,410,377.78,3488618.3899999983,93.62401666920586,0.010138478063028441,C
23119,PACK OF 6 LARGE FRUIT STRAWS ,General,General,36,644,377.14,3488995.5299999984,93.63413797159531,0.01012130238946092,C
21679,SKULLS  STICKERS,General,General,36,443,376.55,3489372.079999998,93.64424344016071,0.010105468565390864,C
23419,HOME SWEET HOME BOTTLE ,General,General,25,181,376.48,3489748.559999998,93.65434703013679,0.010103589976094417,C
47593B,SCOTTIE DOGS BABY BIB,General,General,36,913,375.09,3490123.649999998,93.66441331669687,0.010066286560064953,C
23285,PINK VINTAGE SPOT BEAKER,General,General,52,454,373.42,3490497.069999998,93.67443478548371,0.010021468786849704,C
20956,check,General,General,25,298,372.5,3490869.569999998,93.6844315642398,0.009996778756096392,C
85032B,BLOSSOM IMAGES GIFT WRAP SET,General,General,38,343,372.3,3491241.869999998,93.6944229755979,0.009991411358106541,C
23216,LAUREL HEART ANTIQUE GOLD,General,General,18,330,372.18,3491614.049999998,93.70441116651722,0.009988190919312632,C
17091J,VANILLA INCENSE IN TIN,General,General,38,797,371.5,3491985.549999998,93.71438110828336,0.00996994176614714,C
20893,damages,General,General,7,175,371.1,3492356.649999998,93.72434031525354,0.00995920697016744,C
21587,,General,General,21,154,371.1,3492727.749999998,93.73429952222371,0.00995920697016744,C
22107,PIZZA PLATE IN BOX,General,General,31,130,370.6,3493098.349999998,93.7442453106989,0.009945788475192814,C
72817,,General,General,36,416,370.5,3493468.849999998,93.7541884154751,0.009943104776197888,C
22526,WHEELBARROW FOR CHILDREN ,General,General,21,29,369.75,3493838.599999998,93.76411139250884,0.00992297703373595,C
22313,OFFICE MUG WARMER PINK,General,General,23,142,369.6,3494208.1999999983,93.77403034399408,0.009918951485243561,C
22208,WOOD STAMP SET THANK YOU,General,General,80,379,369.5,3494577.6999999983,93.78394661178034,0.009916267786248635,C
17021,NAMASTE SWAGAT INCENSE,General,General,14,1484,368.88,3494946.579999998,93.7938462406328,0.0098996288524801,C
84800L,,General,General,13,208,368.72,3495315.2999999984,93.8037415755669,0.00989533493408822,C
23516,EMBROIDERED RIBBON REEL SOPHIE  ,General,General,14,107,368.13,3495683.4299999983,93.81362107667691,0.00987950111001816,C
21902,"KEY FOB , FRONT  DOOR ",General,General,64,563,367.91,3496051.3399999985,93.82349467364915,0.009873596972229325,C
22393,PAPERWEIGHT VINTAGE COLLAGE,General,General,33,358,367.62,3496418.9599999986,93.8333604878943,0.009865814245144041,C
21179,damaged,General,General,73,628,367.04,3496785.9999999986,93.84321073668526,0.009850248790973477,C
23597,PAPER BUNTING PAISLEY PARK,General,General,9,140,365.0,3497150.9999999986,93.85300623801675,0.009795501331477002,C
21809,,General,General,37,734,364.36,3497515.3599999985,93.86278456367465,0.00977832565790948,C
22166,WALL MIRROR RECTANGLE DIAMANTE PINK,General,General,7,106,362.7,3497878.0599999987,93.87251833992926,0.00973377625459372,C
22475,SKULL DESIGN TV DINNER TRAY,General,General,46,98,362.1,3498240.1599999988,93.88223601398988,0.00971767406062417,C
22949,SET OF 36 DOLLY GIRL PAPER DOILIES,General,General,32,249,361.05,3498601.2099999986,93.89192550921105,0.009689495221177456,C
84816,damages,General,General,6,9,359.55,3498960.7599999984,93.9015747489473,0.009649239736253578,C
22583,PACK OF 6 HANDBAG GIFT BOXES,General,General,31,141,359.55,3499320.309999998,93.91122398868355,0.009649239736253578,C
84817,DANISH ROSE DECORATIVE PLATE,General,General,27,510,359.28,3499679.589999998,93.92086598243252,0.009641993748967279,C
21287,SCENTED VELVET LOUNGE CANDLE ,General,General,23,826,358.25,3500037.839999998,93.93048033408184,0.00961435164931955,C
22182,CAKE STAND VICTORIAN FILIGREE SMALL,General,General,18,132,357.4,3500395.239999998,93.94007187428969,0.009591540207862686,C
23113,PANTRY CHOPPING BOARD,General,General,14,78,357.3,3500752.5399999977,93.94966073079856,0.00958885650886776,C
10125,MINI FUNKY DESIGN TAPES,General,General,32,491,357.15,3501109.6899999976,93.95924556175893,0.009584830960375372,C
23545,WRAP RED VINTAGE DOILY,General,General,30,850,357.0,3501466.6899999976,93.9688263671708,0.009580805411882986,C
21363,,General,General,33,72,356.4,3501823.0899999975,93.97839107038872,0.009564703217913433,C
21706,FOLDING UMBRELLA RED/WHITE POLKADOT,General,General,26,72,356.4,3502179.4899999974,93.98795577360663,0.009564703217913433,C
22735,RIBBON REEL SOCKS AND MITTENS,General,General,37,211,356.35,3502535.8399999975,93.99751913497505,0.009563361368415972,C
22678,FRENCH BLUE METAL DOOR SIGN 3,General,General,45,284,356.22,3502892.0599999977,94.00707900753477,0.00955987255972257,C
23566,EGG CUP MILKMAID HEIDI,General,General,16,309,356.01,3503248.0699999975,94.01663324432661,0.009554236791833225,C
22097,SWALLOW SQUARE TISSUE BOX,General,General,47,855,355.81,3503603.8799999976,94.02618211372045,0.009548869393843376,C
21192,wrongly marked,General,General,17,233,355.65,3503959.5299999975,94.0357266891959,0.009544575475451494,C
21967,PACK OF 12 SKULL TISSUES,General,General,66,1126,355.54,3504315.0699999975,94.04526831260246,0.009541623406557077,C
23034,DRAWER KNOB CERAMIC BLACK,General,General,27,245,355.25,3504670.3199999975,94.05480215328193,0.009533840679471793,C
22375,AIRLINE BAG VINTAGE JET SET BROWN,General,General,36,84,354.6,3505024.9199999976,94.06431854991794,0.00951639663600478,C
22681,FRENCH BLUE METAL DOOR SIGN 6,General,General,36,283,354.36,3505379.2799999975,94.07382850567635,0.00950995575841696,C
85114C,RED ENCHANTED FOREST PLACEMAT,General,General,30,222,354.3,3505733.5799999973,94.08333685121536,0.009508345539020005,C
23432,PRETTY HANGING QUILTED HEARTS,General,General,27,433,354.11,3506087.689999997,94.0928400977263,0.009503246510929646,C
22307,GOLD MUG BONE CHINA TREE OF LIFE,General,General,23,290,353.42,3506441.109999997,94.10232482671415,0.009484728987864663,C
21291,SMALL POLKADOT CHOCOLATE GIFT BAG ,General,General,20,415,352.75,3506793.859999997,94.11179157491875,0.009466748204598663,C
22524,,General,General,29,297,352.25,3507146.109999997,94.12124490462837,0.009453329709624038,C
22587,check,General,General,59,414,351.9,3507498.009999997,94.13068884139152,0.0094439367631418,C
22334,DINOSAUR PARTY BAG + STICKER SET,General,General,41,213,351.45,3507849.459999997,94.14012070150919,0.009431860117664635,C
10002,,General,General,21,413,351.05,3508200.509999997,94.14954182683087,0.009421125321684935,C
85036A,,General,General,17,87,350.03,3508550.539999997,94.1589355784228,0.009393751591936696,C
21617,4 LILY  BOTANICAL DINNER CANDLES,General,General,27,151,349.75,3508900.289999997,94.16832181565755,0.009386237234750907,C
72807B,????missing,General,General,25,82,348.5,3509248.789999997,94.17767450665487,0.009352690997314343,C
22861,EASTER TIN CHICKS IN GARDEN,General,General,24,211,348.15,3509596.9399999967,94.18701780470569,0.009343298050832102,C
23057,rusty throw away,General,General,15,72,347.6,3509944.539999997,94.19634634241206,0.009328537706360017,C
23106,ZINC PLANT POT HOLDER,General,General,21,138,347.32,3510291.8599999966,94.20566736576123,0.009321023349174224,C
22808,SET OF 6 T-LIGHTS EASTER CHICKS,General,General,23,132,345.2,3510637.059999997,94.21493149469171,0.009264128930481811,C
22565,FELTCRAFT HAIRBANDS PINK AND WHITE ,General,General,51,403,344.11,3510981.1699999967,94.22416637130314,0.009234876611437126,C
22209,WOOD STAMP SET HAPPY BIRTHDAY,General,General,51,357,343.86,3511325.0299999965,94.2333945386671,0.009228167363949812,C
23472, NINE DRAWER OFFICE TIDY,General,General,16,23,343.85,3511668.8799999966,94.24262243766114,0.009227898994050321,C
22153,ANGEL DECORATION STARS ON DRESS,General,General,34,818,343.56,3512012.4399999967,94.25184255392811,0.009220116266965037,C
84884A,ANT WHITE WIRE HEART SPIRAL,General,General,25,92,343.4,3512355.8399999966,94.26105837627668,0.009215822348573155,C
21389,IVORY HANGING DECORATION  BIRD,General,General,41,404,343.4,3512699.2399999965,94.27027419862524,0.009215822348573155,C
85032C,CURIOUS IMAGES GIFT WRAP SET,General,General,36,269,343.05,3513042.2899999963,94.27948062802733,0.009206429402090918,C
22688,,General,General,14,46,342.0,3513384.2899999963,94.28865887858998,0.009178250562644204,C
22161,HEART DECORATION RUSTIC HANGING ,General,General,54,1570,342.0,3513726.2899999963,94.29783712915263,0.009178250562644204,C
22995,TRAVEL CARD WALLET SUKI,General,General,69,813,341.46,3514067.7499999963,94.3070008877407,0.009163758588071606,C
21294,,General,General,29,628,341.24,3514408.9899999965,94.31615874219098,0.009157854450282773,C
22152,check,General,General,42,797,340.79,3514749.7799999965,94.3253045199958,0.00914577780480561,C
22522,check,General,General,42,430,340.54,3515090.3199999966,94.33444358855311,0.009139068557318298,C
21224,SET/4 SKULL BADGES,General,General,35,272,340.0,3515430.3199999966,94.34356816513586,0.009124576582745701,C
21204,DAISIES  HONEYCOMB GARLAND ,General,General,26,206,339.9,3515770.2199999965,94.3526900580196,0.009121892883750773,C
21191,LARGE WHITE HONEYCOMB PAPER BELL  ,General,General,21,171,339.42,3516109.6399999964,94.36179906914818,0.009109011128575133,C
23122,PARTY CHARMS 50 PIECES,General,General,32,432,338.76,3516448.399999996,94.37089036786338,0.009091298715208626,C
23324,RUSTIC STRAWBERRY JAM POT LARGE ,General,General,16,168,338.4,3516786.799999996,94.3799720052622,0.009081637398826897,C
22223,CAKE PLATE LOVEBIRD PINK,General,General,14,112,338.4,3517125.199999996,94.38905364266103,0.009081637398826897,C
22155,,General,General,33,804,337.68,3517462.879999996,94.3981159574271,0.009062314766063435,C
23556,LANDMARK FRAME COVENT GARDEN ,General,General,15,27,337.5,3517800.379999996,94.40717344153497,0.00905748410787257,C
23511,EMBROIDERED RIBBON REEL EMILY ,General,General,39,162,336.96,3518137.339999996,94.41621643366827,0.009042992133299973,C
84929,found,General,General,30,1522,336.7,3518474.0399999963,94.42525244818418,0.009036014515913167,C
21820,,General,General,20,92,336.36,3518810.399999996,94.43427933812352,0.009026889939330422,C
22217,damages?,General,General,35,516,336.26,3519146.659999996,94.44330354436384,0.009024206240335496,C
22705,WRAP GREEN PEARS ,General,General,31,800,336.0,3519482.659999996,94.45232077298678,0.009017228622948691,C
21896,,General,General,33,160,336.0,3519818.659999996,94.46133800160975,0.009017228622948691,C
22682,FRENCH BLUE METAL DOOR SIGN 7,General,General,38,269,335.65,3520154.309999996,94.4703458372862,0.009007835676466453,C
21648,,General,General,13,272,335.44,3520489.749999996,94.47934803719478,0.00900219990857711,C
22221,CAKE STAND LOVEBIRD 2 TIER PINK,General,General,16,59,335.05,3520824.7999999956,94.48833977067727,0.008991733482496902,C
21125,SET 6 FOOTBALL CELEBRATION CANDLES,General,General,28,268,335.0,3521159.7999999956,94.49733016231026,0.00899039163299944,C
22309,TEA COSY RED  STRIPE,General,General,32,138,334.22,3521494.019999996,94.50629962109112,0.008969458780839023,C
21071,,General,General,40,268,333.93,3521827.949999996,94.51526129714487,0.00896167605375374,C
23409,PHOTO FRAME LINEN AND LACE LARGE,General,General,16,89,333.75,3522161.699999996,94.52421814254043,0.008956845395562876,C
15058B,,General,General,17,45,333.75,3522495.449999996,94.533174987936,0.008956845395562876,C
79160,HEART SHAPE WIRELESS DOORBELL,General,General,23,186,331.56,3522827.009999996,94.54207306032357,0.008898072387574013,C
35923,check,General,General,13,562,331.14,3523158.149999996,94.55095986117537,0.008886800851795326,C
85199L,?,General,General,26,509,330.85,3523488.9999999963,94.55983887930009,0.008879018124710043,C
23452,HEART MINI PORTRAIT FRAME,General,General,26,171,329.85,3523818.8499999964,94.56869106043484,0.008852181134760792,C
23458,DOLLY CABINET 3 DRAWERS ,General,General,13,22,328.9,3524147.7499999963,94.57751774642915,0.008826685994309002,C
23479,WIRE EGG BASKET ,General,General,13,45,328.05,3524475.799999996,94.586321620982,0.008803874552852137,C
23183,MOTHER'S KITCHEN SPOON REST ,General,General,28,84,327.08,3524802.879999996,94.5950994636546,0.008777842672601363,C
85212,MINI PAINTED GARDEN DECORATION ,General,General,26,1117,326.81,3525129.689999996,94.60387006033993,0.008770596685315065,C
35004G,SET OF 3 GOLD FLYING DUCKS,General,General,13,102,326.5,3525456.189999996,94.61263233755835,0.008762277218430797,C
21823,damaged,General,General,31,462,326.46,3525782.649999996,94.62139354129718,0.008761203738832827,C
22400,MAGNETS PACK OF 4 HOME SWEET HOME,General,General,63,598,325.59,3526108.239999996,94.63013139685475,0.008737855557576977,C
17096,,General,General,5,1877,325.05,3526433.289999996,94.63885476043777,0.008723363583004382,C
85173,SET/6 FROG PRINCE T-LIGHT CANDLES,General,General,22,251,325.02,3526758.309999996,94.64757731891108,0.008722558473305903,C
22341,LOVE GARLAND PAINTED ZINC ,General,General,20,193,325.01,3527083.3199999956,94.65629960901445,0.008722290103406413,C
35648,check,General,General,21,340,324.6,3527407.9199999957,94.665010895952,0.00871128693752722,C
85114B,IVORY ENCHANTED FOREST PLACEMAT,General,General,26,204,324.6,3527732.519999996,94.67372218288952,0.00871128693752722,C
22421,LIPSTICK PEN FUSCHIA,General,General,41,790,324.46,3528056.979999996,94.68242971264846,0.008707529758934322,C
23004,TRAVEL CARD WALLET PANTRY,General,General,48,767,322.96,3528379.9399999958,94.69109698692246,0.008667274274010445,C
23153,ZINC SWEETHEART WIRE LETTER RACK,General,General,26,86,322.5,3528702.4399999958,94.6997519161811,0.008654929258633788,C
23418,LAVENDER TOILETTE BOTTLE,General,General,21,155,322.4,3529024.8399999957,94.70840416174073,0.008652245559638862,C
22679,FRENCH BLUE METAL DOOR SIGN 4,General,General,36,258,321.9,3529346.7399999956,94.7170429888054,0.008638827064664237,C
85159A,"BLACK TEA,COFFEE,SUGAR JARS",General,General,16,173,320.95,3529667.6899999958,94.72565632072961,0.008613331924212448,C
35599D,PINK AND WHITE CHRISTMAS TREE 120CM,General,General,10,121,320.63,3529988.3199999956,94.73426106481703,0.008604744087428689,C
21359,,General,General,12,75,320.25,3530308.5699999956,94.74285561084828,0.008594546031247973,C
23469,CARD HOLDER LOVE BIRD SMALL,General,General,21,77,319.55,3530628.1199999955,94.75143137098657,0.008575760138283496,C
47570B,,General,General,14,30,319.5,3530947.6199999955,94.76000578927535,0.008574418288786034,C
23331,DECORATIVE WICKER HEART SMALL,General,General,27,519,319.29,3531266.9099999955,94.76857457179625,0.00856878252089669,C
84763,,General,General,23,270,319.26,3531586.1699999953,94.77714254920745,0.008567977411198212,C
35971,ROSE FOLKART HEART DECORATIONS,General,General,22,284,318.79,3531904.9599999953,94.78569791323336,0.008555364025922064,C
22862,,General,General,25,75,318.75,3532223.7099999953,94.79425220377969,0.008554290546324094,C
84968E,SET OF 16 VINTAGE BLACK CUTLERY,General,General,11,24,318.21,3532541.9199999953,94.80279200235144,0.008539798571751498,C
23338,EGG FRYING PAN RED ,General,General,34,158,317.6,3532859.5199999954,94.81131543035931,0.008523428007882455,C
21636,check,General,General,28,409,317.55,3533177.069999995,94.81983751651771,0.008522086158384993,C
23413,DECORATIVE VINTAGE COFFEE  BOX,General,General,15,68,317.4,3533494.469999995,94.8283555771276,0.008518060609892603,C
82599,,General,General,40,151,317.1,3533811.569999995,94.8368655866405,0.00851000951290783,C
21774,DECORATIVE CATS BATHROOM BOTTLE,General,General,19,284,316.84,3534128.409999995,94.84536861853603,0.008503031895521021,C
21408,SPOTTY PINK DUCK DOORSTOP,General,General,27,125,316.23,3534444.639999995,94.85385527986767,0.008486661331651978,C
22316,200 BENDY SKULL STRAWS,General,General,22,282,316.02,3534760.659999995,94.86233630543144,0.008481025563762635,C
21819,check,General,General,45,705,315.89,3535076.549999995,94.87081384218651,0.008477536755069234,C
21824,check,General,General,32,592,315.68,3535392.2299999953,94.8792857431737,0.00847190098717989,C
47504H,ENGLISH ROSE SPIRIT LEVEL ,General,General,35,348,315.6,3535707.8299999954,94.88775549720168,0.008469754027983951,C
22123,PING MICROWAVE APRON,General,General,31,211,315.53,3536023.359999995,94.89622337264036,0.008467875438687501,C
23187,check,General,General,29,1028,315.4,3536338.759999995,94.90468775927036,0.0084643866299941,C
22706,WRAP COWBOYS  ,General,General,29,750,315.0,3536653.759999995,94.91314141110438,0.008453651834014397,C
22817,CARD SUKI BIRTHDAY,General,General,52,769,314.34,3536968.099999995,94.92157735052501,0.008435939420647891,C
40001,check,General,General,15,426,314.22,3537282.319999995,94.93001006950688,0.008432718981853982,C
84796B,,General,General,4,28,313.8,3537596.119999995,94.93843151695295,0.008421447446075295,C
22613,PACK OF 20 SPACEBOY NAPKINS,General,General,44,368,313.58,3537909.699999995,94.94684706026123,0.00841554330828646,C
23178,JAM CLOCK MAGNET,General,General,25,118,312.38,3538222.079999995,94.95523039918157,0.008383338920347358,C
23517,EMBROIDERED RIBBON REEL REBECCA ,General,General,27,108,312.12,3538534.199999995,94.96360676048454,0.008376361302960553,C
23026,DRAWER KNOB VINTAGE GLASS STAR,General,General,22,150,312.0,3538846.199999995,94.9719799013487,0.008373140864166642,C
21708,FOLDING UMBRELLA CREAM POLKADOT,General,General,10,63,311.85,3539158.049999995,94.98034901666439,0.008369115315674254,C
23560,SET OF 6 RIBBONS COUNTRY STYLE,General,General,10,116,311.24,3539469.2899999954,94.9887017614162,0.00835274475180521,C
23561,SET OF 6 RIBBONS PARTY,General,General,9,116,311.24,3539780.5299999956,94.99705450616801,0.00835274475180521,C
84279B,CHERRY BLOSSOM DECORATIVE FLASK,General,General,23,84,310.68,3540091.209999996,95.00539222220544,0.00833771603743363,C
85135C,found,General,General,28,39,310.05,3540401.2599999956,95.0137130309392,0.008320808733765601,C
21927,,General,General,37,248,310.0,3540711.2599999956,95.02203249782347,0.008319466884268139,C
22525,,General,General,23,263,309.75,3541021.0099999956,95.03034525546026,0.008312757636780825,C
21188,3D HEARTS  HONEYCOMB PAPER GARLAND,General,General,13,108,309.0,3541330.0099999956,95.03863788535458,0.008292629894318886,C
21905,MORE BUTTER METAL SIGN ,General,General,40,292,308.81,3541638.8199999956,95.0469254162208,0.00828753086622853,C
