customer_id,customer_name,state,age_group,loyalty_tier,customer_segment,cluster_id,cluster_label,recency_days,frequency,monetary_total,avg_order_value,product_variety,purchase_span,avg_monthly_spend,pca_x,pca_y
16796,Unknown,United Kingdom,,,,0,Elite Buyers,135,9,4156.77,461.86333333333334,134,1378,90.3645652173913,-0.36103728318017037,-0.2491697165497299
14082,Unknown,United Kingdom,,,,0,Elite Buyers,373,6,4155.83,692.6383333333333,186,1533,81.48686274509804,-0.45114018170562153,0.15462073757790343
18225,Unknown,United Kingdom,,,,0,Elite Buyers,27,11,4146.95,376.99545454545455,137,1909,65.82460317460317,-0.8900026252746482,-1.0849632942305032
14332,Unknown,United Kingdom,,,,0,Elite Buyers,775,4,4144.04,1036.01,134,951,129.50125,0.4510507611918839,1.5483994552575986
13557,Unknown,United Kingdom,,,,0,Elite Buyers,43,8,4134.62,516.8275,154,1690,73.8325,-0.827202408277512,-0.6013838807101884
14619,Unknown,United Kingdom,,,,0,Elite Buyers,49,7,4120.72,588.6742857142857,120,1561,79.24461538461539,-0.6997464154660133,-0.3760036441465179
16968,Unknown,United Kingdom,,,,0,Elite Buyers,339,6,4118.42,686.4033333333333,131,1355,91.52044444444445,-0.24721087019978538,0.2869063496718164
16806,Unknown,United Kingdom,,,,0,Elite Buyers,601,6,4114.21,685.7016666666667,171,1161,105.4925641025641,0.18434488925660864,0.8030895042326567
14447,Unknown,United Kingdom,,,,0,Elite Buyers,62,5,4111.98,822.396,157,1671,74.76327272727272,-0.9849019877154365,-0.21520252344479296
17754,Unknown,United Kingdom,,,,0,Elite Buyers,370,8,4107.41,513.42625,142,1414,87.39170212765957,-0.15648223041756443,0.04079043653406764
13955,Unknown,United Kingdom,,,,0,Elite Buyers,26,11,4105.22,373.20181818181817,201,1617,76.02259259259259,-0.7042740493607356,-0.7762032732430462
14921,Unknown,United Kingdom,,,,0,Elite Buyers,84,7,4101.58,585.94,159,1488,83.70571428571428,-0.6527009261541612,-0.24514203901378517
16801,Unknown,United Kingdom,,,,0,Elite Buyers,24,9,4099.49,455.49888888888887,153,1495,81.9898,-0.6168558095732756,-0.5132514280185088
14775,Unknown,United Kingdom,,,,0,Elite Buyers,192,10,4093.96,409.396,167,1956,62.984,-0.8016888766243376,-0.8950342950081326
15812,Unknown,United Kingdom,,,,0,Elite Buyers,52,7,4090.53,584.3614285714285,158,1709,71.76368421052632,-0.88371332776111,-0.5292033455570038
16985,Unknown,United Kingdom,,,,0,Elite Buyers,369,9,4089.83,454.42555555555555,117,1330,92.95068181818182,0.012407727892299936,0.034006321927741084
17043,Unknown,United Kingdom,,,,0,Elite Buyers,36,12,4080.53,340.0441666666667,160,1598,76.9911320754717,-0.5829087078707087,-0.8256248294422456
18014,Unknown,United Kingdom,,,,0,Elite Buyers,58,7,4076.04,582.2914285714286,185,1453,84.9175,-0.6814748179467582,-0.23684622028878818
12399,Unknown,Belgium,,,,0,Elite Buyers,373,10,4074.44,407.444,153,1204,101.861,0.11402150080411577,0.11275135825834223
18123,Unknown,United Kingdom,,,,0,Elite Buyers,252,8,4072.59,509.07375,183,1351,90.502,-0.2943619864212238,-0.01597822225894241
15450,Unknown,United Kingdom,,,,0,Elite Buyers,12,6,4068.13,678.0216666666666,168,1560,78.23326923076922,-0.8728328050949584,-0.3016255627693406
17361,Unknown,United Kingdom,,,,0,Elite Buyers,229,6,4053.07,675.5116666666667,128,1440,84.43895833333333,-0.4357489520998154,0.04740007469063792
16235,Unknown,United Kingdom,,,,0,Elite Buyers,6,6,4052.37,675.395,140,1663,73.67945454545455,-0.9281285061997462,-0.43072471100200516
13814,Unknown,Germany,,,,0,Elite Buyers,252,7,4052.36,578.9085714285715,126,1353,90.05244444444445,-0.2625629855495946,0.05573503328652815
13355,Unknown,United Kingdom,,,,0,Elite Buyers,411,7,4045.56,577.9371428571428,122,1164,103.73230769230769,0.10658286355157154,0.44021279892063814
14929,Unknown,United Kingdom,,,,0,Elite Buyers,553,5,4042.89,808.578,151,1081,112.3025,0.16088272040652085,0.9562912013008309
13492,Unknown,Switzerland,,,,0,Elite Buyers,42,8,4030.16,503.77,137,1777,68.30779661016949,-0.8554917979302143,-0.7366716153989649
18218,Unknown,United Kingdom,,,,0,Elite Buyers,595,6,4022.66,670.4433333333334,118,1169,103.1451282051282,0.27483610099069644,0.7406662250284423
17140,Unknown,United Kingdom,,,,0,Elite Buyers,125,5,4022.38,804.476,156,1546,78.87019607843138,-0.7734096554171792,-0.0428475477926554
17232,Unknown,United Kingdom,,,,0,Elite Buyers,24,10,4021.88,402.188,174,1609,75.88452830188679,-0.6878712375722851,-0.728750087118447
15051,Unknown,United Kingdom,,,,0,Elite Buyers,113,9,4021.79,446.86555555555555,173,1372,87.43021739130435,-0.40854976539404864,-0.3004329584532703
16411,Unknown,United Kingdom,,,,0,Elite Buyers,45,8,4014.06,501.7575,158,2014,59.91134328358209,-1.0946104278777329,-0.979584587615253
15500,Unknown,United Kingdom,,,,0,Elite Buyers,234,8,4011.61,501.45125,145,1580,77.14634615384615,-0.45358133207751183,-0.31686450881287154
16752,Unknown,United Kingdom,,,,0,Elite Buyers,197,6,4010.05,668.3416666666667,120,1951,61.69307692307692,-0.9085785446115808,-0.5522440453909506
16842,Unknown,United Kingdom,,,,0,Elite Buyers,8,13,4003.45,307.9576923076923,165,1630,74.13796296296296,-0.6022058384190774,-0.9735511523055391
12614,Unknown,Germany,,,,0,Elite Buyers,72,6,4003.15,667.1916666666667,152,1570,76.98365384615384,-0.771086088658792,-0.271718325598051
16642,Unknown,United Kingdom,,,,0,Elite Buyers,70,5,4003.12,800.624,171,1624,74.13185185185185,-0.9255862324090061,-0.192678016904956
16173,Unknown,United Kingdom,,,,0,Elite Buyers,31,9,4002.08,444.67555555555555,185,1784,67.83186440677966,-0.8884545713208554,-0.8358568663150254
16766,Unknown,United Kingdom,,,,0,Elite Buyers,567,6,4001.24,666.8733333333333,145,952,125.03875,0.3854383128781428,0.9758408779455896
18104,Unknown,United Kingdom,,,,0,Elite Buyers,286,7,3990.18,570.0257142857142,164,1498,79.8036,-0.3937707180777481,-0.07895998790704442
13846,Unknown,United Kingdom,,,,0,Elite Buyers,112,6,3988.36,664.7266666666667,157,1406,84.85872340425531,-0.5793062825785701,-0.05446980698014495
18164,Unknown,United Kingdom,,,,0,Elite Buyers,136,8,3988.32,498.54,152,1648,72.51490909090909,-0.63766812956665,-0.5083586275288121
16466,Unknown,United Kingdom,,,,0,Elite Buyers,679,6,3982.35,663.725,143,985,120.67727272727272,0.5017660147722602,1.0499328861068176
13914,Unknown,United Kingdom,,,,0,Elite Buyers,79,8,3977.99,497.24875,169,1677,71.03553571428571,-0.7548503812009248,-0.5998079520889132
12644,Unknown,Germany,,,,0,Elite Buyers,169,9,3975.34,441.70444444444445,157,1618,73.61740740740741,-0.5259859182673217,-0.5301108544434591
13316,Unknown,United Kingdom,,,,0,Elite Buyers,3,7,3970.6,567.2285714285714,107,1781,67.29830508474576,-0.8925258149222973,-0.7160715368480398
15007,Unknown,United Kingdom,,,,0,Elite Buyers,156,5,3962.38,792.476,74,1604,74.76188679245283,-0.6041052285784692,-0.13094439890878684
14459,Unknown,United Kingdom,,,,0,Elite Buyers,37,6,3960.82,660.1366666666667,99,1601,74.73245283018868,-0.7343998606680189,-0.3791758694086422
13924,Unknown,United Kingdom,,,,0,Elite Buyers,68,8,3959.56,494.945,168,1535,77.63843137254902,-0.6362120387682181,-0.4623310176525066
13941,Unknown,United Kingdom,,,,0,Elite Buyers,587,5,3958.61,791.722,67,1561,76.12711538461538,-0.014576845241579428,0.37359918793130364
13064,Unknown,United Kingdom,,,,0,Elite Buyers,40,11,3957.39,359.76272727272726,164,1506,79.1478,-0.5077293037461705,-0.6976540396294494
17655,Unknown,United Kingdom,,,,0,Elite Buyers,75,9,3956.37,439.5966666666667,128,1892,62.79952380952381,-0.836921608314428,-0.9385426521178586
15577,Unknown,United Kingdom,,,,0,Elite Buyers,8,9,3946.5,438.5,189,1635,73.08333333333333,-0.7744102476930312,-0.7192393750223571
12414,Unknown,Austria,,,,0,Elite Buyers,129,6,3944.02,657.3366666666667,133,1664,71.70945454545455,-0.7412374329722187,-0.33770813638867303
17175,Unknown,United Kingdom,,,,0,Elite Buyers,27,4,3933.43,983.3575,115,1459,81.94645833333334,-0.8222467145395949,0.06852662306448956
12830,Unknown,United Kingdom,,,,0,Elite Buyers,43,6,3933.11,655.5183333333333,86,1741,67.81224137931035,-0.813358851659006,-0.5422359331317684
16182,Unknown,United Kingdom,,,,0,Elite Buyers,278,5,3930.18,786.036,71,1540,77.06235294117647,-0.38048672205107636,0.056933189582995175
12976,Unknown,United Kingdom,,,,0,Elite Buyers,380,7,3927.53,561.0757142857143,125,1107,106.14945945945946,0.14034077151943303,0.43654316565991524
16792,Unknown,United Kingdom,,,,0,Elite Buyers,189,6,3926.13,654.355,176,1603,74.07792452830189,-0.6724370078867521,-0.19909032296101814
15067,Unknown,United Kingdom,,,,0,Elite Buyers,50,9,3921.3,435.7,165,1742,67.60862068965517,-0.7811987094475827,-0.8072355582465804
15589,Unknown,United Kingdom,,,,0,Elite Buyers,428,3,3916.71,1305.57,82,1365,87.038,-0.29539684379532366,0.8008394149482387
16128,Unknown,United Kingdom,,,,0,Elite Buyers,27,6,3908.54,651.4233333333333,134,1765,66.2464406779661,-0.9484201602035771,-0.5728687407930593
14292,Unknown,United Kingdom,,,,0,Elite Buyers,83,11,3891.14,353.74,114,1709,68.26561403508772,-0.5375500386957374,-0.9142197719799613
13225,Unknown,United Kingdom,,,,0,Elite Buyers,71,4,3881.31,970.3275,34,1634,71.87611111111111,-0.6375866288121378,-0.1559400660574305
12866,Unknown,Belgium,,,,0,Elite Buyers,13,12,3877.53,323.1275,139,1810,64.6255,-0.7209066381256761,-1.153496566477479
12854,Unknown,United Kingdom,,,,0,Elite Buyers,104,10,3870.64,387.064,190,1384,84.14434782608696,-0.3725777040956312,-0.44539667437953917
18005,Unknown,United Kingdom,,,,0,Elite Buyers,153,6,3870.23,645.0383333333333,164,1510,77.4046,-0.6036620969975056,-0.16035926588399943
17402,Unknown,United Kingdom,,,,0,Elite Buyers,10,10,3869.34,386.934,130,2049,56.90205882352941,-0.9982612478292591,-1.2771867778650243
15334,Unknown,United Kingdom,,,,0,Elite Buyers,247,6,3865.68,644.28,170,1421,82.24851063829787,-0.41700147254315,0.041039883246255876
15195,Unknown,United Kingdom,,,,1,Active Buyers,1633,1,3861.0,3861.0,1,0,3861.0,2.383900611507486,5.5059945526562695
17495,Unknown,United Kingdom,,,,0,Elite Buyers,142,7,3858.31,551.1871428571428,134,1673,68.89839285714285,-0.6478349743116618,-0.482691190198625
17765,Unknown,United Kingdom,,,,0,Elite Buyers,143,4,3857.73,964.4325,123,1586,72.78735849056604,-0.7882310226873641,0.02492650836005003
14586,Unknown,United Kingdom,,,,0,Elite Buyers,553,9,3854.25,428.25,163,1058,110.12142857142857,0.4547977864229278,0.48980524996798647
17738,Unknown,United Kingdom,,,,0,Elite Buyers,348,7,3837.05,548.15,160,1444,79.93854166666667,-0.22762043354488898,-0.004788723227952374
14171,Unknown,United Kingdom,,,,0,Elite Buyers,194,10,3834.64,383.464,180,1592,72.35169811320755,-0.42581679878940304,-0.5938692134183078
17313,Unknown,United Kingdom,,,,0,Elite Buyers,89,6,3827.63,637.9383333333334,84,1514,76.5526,-0.5238177683160465,-0.28168106635958606
17701,Unknown,United Kingdom,,,,0,Elite Buyers,103,4,3825.86,956.465,100,1719,67.12035087719298,-0.9024556257269112,-0.17990247036569285
16030,Unknown,United Kingdom,,,,0,Elite Buyers,2,6,3822.54,637.09,160,1763,65.90586206896552,-0.9980413782312716,-0.6124834675321837
12759,Unknown,Netherlands,,,,0,Elite Buyers,56,8,3822.03,477.75375,130,1524,74.94176470588235,-0.5483756533199456,-0.5275361584576018
12775,Unknown,Netherlands,,,,0,Elite Buyers,187,9,3818.02,424.22444444444443,151,1637,70.70407407407407,-0.47501146194402744,-0.5831592214385166
13882,Unknown,United Kingdom,,,,0,Elite Buyers,177,10,3817.24,381.724,162,1488,77.90285714285714,-0.32702993905149147,-0.5052195331348495
18169,Unknown,United Kingdom,,,,0,Elite Buyers,1239,2,3815.59,1907.795,151,304,381.559,1.244483155488564,3.499073670308477
12755,Unknown,Japan,,,,1,Active Buyers,1733,2,3811.95,1905.975,4,203,544.5642857142857,2.6836220719796344,4.098871510007423
15145,Unknown,United Kingdom,,,,0,Elite Buyers,374,10,3804.54,380.454,163,1328,86.46681818181818,0.05762800479694852,-0.11890458182223027
18144,Unknown,United Kingdom,,,,0,Elite Buyers,167,8,3787.56,473.445,105,2012,56.53074626865671,-0.7955926977356278,-0.945330852468121
14204,Unknown,United Kingdom,,,,0,Elite Buyers,50,6,3783.96,630.66,152,1583,72.76846153846154,-0.7568160908703959,-0.38311032023600894
13562,Unknown,United Kingdom,,,,0,Elite Buyers,135,5,3779.84,755.968,140,1475,77.1395918367347,-0.6133277184111307,-0.04729989892639794
12444,Unknown,Norway,,,,0,Elite Buyers,5,7,3775.06,539.2942857142857,97,1540,74.02078431372549,-0.603793448348448,-0.5285852440199287
13276,Unknown,United Kingdom,,,,0,Elite Buyers,330,6,3774.2,629.0333333333333,156,1487,77.02448979591837,-0.3320918690447128,0.022261467879056446
13055,Unknown,United Kingdom,,,,0,Elite Buyers,19,9,3772.49,419.16555555555556,141,1529,73.97039215686274,-0.5556957048113041,-0.6725623816845202
15841,Unknown,United Kingdom,,,,0,Elite Buyers,336,7,3765.27,537.8957142857142,120,1369,83.67266666666667,-0.0941703453274142,0.03093836986466683
17723,Unknown,United Kingdom,,,,0,Elite Buyers,163,6,3764.06,627.3433333333334,36,1657,68.43745454545454,-0.3545993035131175,-0.4239282575013362
17053,Unknown,United Kingdom,,,,0,Elite Buyers,471,4,3761.58,940.395,138,1347,83.59066666666666,-0.1773656320601314,0.617371747098773
13717,Unknown,United Kingdom,,,,0,Elite Buyers,246,9,3760.45,417.8277777777778,139,1513,75.209,-0.25876142877455327,-0.409826204770931
13636,Unknown,United Kingdom,,,,0,Elite Buyers,28,9,3759.89,417.7655555555556,134,1794,63.726949152542375,-0.7691166280882811,-0.9486497476204284
12883,Unknown,United Kingdom,,,,0,Elite Buyers,208,9,3750.31,416.7011111111111,154,1305,87.21651162790698,-0.14251531995299271,-0.21498346504305557
17888,Unknown,United Kingdom,,,,0,Elite Buyers,104,12,3745.51,312.12583333333333,200,1715,65.71070175438597,-0.5733342511139536,-0.9842615502820328
15976,Unknown,United Kingdom,,,,0,Elite Buyers,3,8,3744.55,468.06875,188,1759,64.56120689655172,-0.8894418966253064,-0.8413976436119812
14857,Unknown,United Kingdom,,,,0,Elite Buyers,255,9,3743.39,415.9322222222222,159,1257,89.12833333333333,-0.04689257799815927,-0.11563170470791692
13963,Unknown,United Kingdom,,,,0,Elite Buyers,827,7,3740.97,534.4242857142857,110,1171,95.9223076923077,0.7065368718619265,0.7735500163349716
12913,Unknown,United Kingdom,,,,0,Elite Buyers,896,6,3740.49,623.415,107,1132,98.43394736842106,0.7671060045758653,1.004208144733411
15801,Unknown,United Kingdom,,,,0,Elite Buyers,97,7,3729.19,532.7414285714286,152,1446,77.69145833333333,-0.49756723350313214,-0.32022531515127406
14543,Unknown,United Kingdom,,,,0,Elite Buyers,710,13,3724.06,286.4661538461539,124,1196,93.1015,0.774032291244535,0.15812023128438377
17656,Unknown,United Kingdom,,,,0,Elite Buyers,213,8,3718.0,464.75,146,1546,72.90196078431373,-0.377699378716185,-0.4070243031878429
13748,Unknown,United Kingdom,,,,0,Elite Buyers,40,7,3716.07,530.8671428571429,91,2139,52.33901408450704,-1.0720206810864414,-1.1457605206793688
17135,Unknown,United Kingdom,,,,0,Elite Buyers,160,5,3714.44,742.888,122,1960,57.14523076923077,-0.9707666817908625,-0.5678175250365955
14064,Unknown,United Kingdom,,,,0,Elite Buyers,874,9,3706.04,411.78222222222223,160,676,161.1321739130435,1.2084288703107136,1.27680136818964
17924,Unknown,United Kingdom,,,,0,Elite Buyers,159,5,3704.92,740.984,86,2020,55.29731343283582,-0.9449828905986337,-0.6518109989407004
15680,Unknown,United Kingdom,,,,0,Elite Buyers,124,6,3695.85,615.975,149,1843,60.587704918032784,-0.8720247297603777,-0.6166184312731683
12633,Unknown,Germany,,,,0,Elite Buyers,206,9,3694.83,410.5366666666667,151,1581,69.71377358490567,-0.3685319822314156,-0.5536252856050815
15218,Unknown,United Kingdom,,,,0,Elite Buyers,55,7,3694.45,527.7785714285715,133,1615,68.41574074074074,-0.6592800173372073,-0.5737656809568378
17585,Unknown,United Kingdom,,,,0,Elite Buyers,397,4,3691.56,922.89,116,1308,85.85023255813954,-0.17822625060742636,0.5541157948781397
13888,Unknown,United Kingdom,,,,0,Elite Buyers,434,7,3689.37,527.0528571428572,147,1267,87.84214285714286,0.08959921910990509,0.23251854019665133
14167,Unknown,United Kingdom,,,,0,Elite Buyers,19,6,3687.34,614.5566666666666,104,1472,75.25183673469388,-0.5837440760125495,-0.35500984584398515
16979,Unknown,United Kingdom,,,,0,Elite Buyers,49,7,3685.32,526.4742857142858,125,1614,68.24666666666667,-0.6492368206299309,-0.5859477610268619
13894,Unknown,United Kingdom,,,,0,Elite Buyers,1,7,3672.75,524.6785714285714,141,1792,62.25,-0.8936940241709068,-0.8198214070633704
17663,Unknown,United Kingdom,,,,0,Elite Buyers,9,7,3672.03,524.5757142857143,129,1775,62.23779661016949,-0.8471260592755969,-0.8020146889046016
14311,Unknown,United Kingdom,,,,0,Elite Buyers,56,6,3671.48,611.9133333333333,153,1462,74.92816326530613,-0.612136491784619,-0.2932598241688715
17770,Unknown,United Kingdom,,,,0,Elite Buyers,212,9,3671.47,407.9411111111111,121,1580,70.6051923076923,-0.3062546295793788,-0.5578663383886947
16863,Unknown,United Kingdom,,,,0,Elite Buyers,300,7,3666.38,523.7685714285715,152,1667,66.66145454545455,-0.43089048067722635,-0.361994155122565
17648,Unknown,United Kingdom,,,,0,Elite Buyers,43,8,3664.16,458.02,136,1689,65.43142857142857,-0.6828221663152527,-0.7717326309194755
15763,Unknown,United Kingdom,,,,0,Elite Buyers,772,5,3659.31,731.862,130,831,130.68964285714284,0.7697187126949552,1.3625533812896187
14411,Unknown,United Kingdom,,,,0,Elite Buyers,160,8,3649.09,456.13625,126,1633,67.57574074074074,-0.46867630770590823,-0.5929756167033631
14628,Unknown,United Kingdom,,,,0,Elite Buyers,607,3,3642.24,1214.08,84,967,113.82,0.33195079929032156,1.3686362619168781
12928,Unknown,United Kingdom,,,,0,Elite Buyers,372,7,3636.08,519.44,143,1353,80.80177777777777,-0.041078552600120166,0.04411868633103186
13379,Unknown,United Kingdom,,,,0,Elite Buyers,44,6,3630.7,605.1166666666667,164,1741,62.59827586206897,-0.8818829849496401,-0.6180435679064161
14047,Unknown,United Kingdom,,,,0,Elite Buyers,93,7,3627.01,518.1442857142857,122,2055,53.338382352941174,-0.9741906956615626,-1.0196974564053976
12646,Unknown,USA,,,,0,Elite Buyers,139,6,3617.0,602.8333333333334,115,1555,69.5576923076923,-0.5146675462399425,-0.33936465905901275
14498,Unknown,United Kingdom,,,,0,Elite Buyers,260,4,3612.27,903.0675,131,1409,76.8568085106383,-0.4396827985409273,0.2612164767394667
12673,Unknown,Germany,,,,0,Elite Buyers,218,7,3606.07,515.1528571428571,132,1506,72.1214,-0.3388474591448906,-0.30840309587244813
15319,Unknown,United Kingdom,,,,0,Elite Buyers,234,3,3601.94,1200.6466666666668,135,1589,67.9611320754717,-0.7626061168838592,0.24769632478060208
12602,Unknown,France,,,,0,Elite Buyers,49,4,3601.62,900.405,110,1433,75.03375,-0.6759945365182826,-0.00909706216919734
14184,Unknown,United Kingdom,,,,0,Elite Buyers,231,8,3601.13,450.14125,148,1495,72.0226,-0.281310940068373,-0.380324559621107
15482,Unknown,United Kingdom,,,,0,Elite Buyers,731,3,3598.88,1199.6266666666668,21,1032,105.84941176470588,0.7478059762010363,1.3392458929204742
14210,Unknown,United Kingdom,,,,0,Elite Buyers,769,7,3594.89,513.5557142857143,139,1351,79.88644444444445,0.463501637373227,0.45941258336579927
17312,Unknown,United Kingdom,,,,0,Elite Buyers,175,6,3594.49,599.0816666666667,87,1585,67.82056603773584,-0.42841837031654806,-0.355449175192166
16518,Unknown,United Kingdom,,,,0,Elite Buyers,171,7,3593.48,513.3542857142858,159,1402,76.45702127659574,-0.34186126953612805,-0.24338931406794245
14049,Unknown,United Kingdom,,,,0,Elite Buyers,69,7,3585.7,512.2428571428571,138,1660,65.19454545454545,-0.6633914898890697,-0.6420930089731443
13338,Unknown,United Kingdom,,,,0,Elite Buyers,20,6,3580.5,596.75,132,1679,63.9375,-0.7928926256575596,-0.6083522601956572
18205,Unknown,United Kingdom,,,,0,Elite Buyers,19,6,3579.12,596.52,152,1737,61.70896551724138,-0.8776912056144597,-0.6652473445666416
13508,Unknown,United Kingdom,,,,0,Elite Buyers,184,5,3577.63,715.526,169,1365,79.50288888888889,-0.44729739824907344,0.06655279345705581
12562,Unknown,France,,,,0,Elite Buyers,577,9,3574.57,397.1744444444444,115,1237,87.18463414634147,0.4806774874787676,0.1810728675459908
14655,Unknown,United Kingdom,,,,0,Elite Buyers,232,10,3557.3,355.73,121,1589,67.1188679245283,-0.21483289575035303,-0.6725961358369393
14231,Unknown,United Kingdom,,,,0,Elite Buyers,392,4,3553.41,888.3525,83,1185,91.11307692307692,0.035126520655885396,0.6222191373639436
15365,Unknown,United Kingdom,,,,0,Elite Buyers,62,6,3545.53,590.9216666666666,141,1665,64.46418181818181,-0.7357126561309948,-0.5537221134532981
16982,Unknown,United Kingdom,,,,0,Elite Buyers,91,6,3545.2,590.8666666666667,143,1452,73.85833333333333,-0.5133903545626879,-0.28946077021384864
13311,Unknown,United Kingdom,,,,0,Elite Buyers,199,8,3544.6,443.075,140,1495,70.892,-0.29274278635423967,-0.439428501515038
14246,Unknown,United Kingdom,,,,0,Elite Buyers,12,6,3543.93,590.655,120,1598,66.8666037735849,-0.6994370766996514,-0.5461152528232627
13623,Unknown,United Kingdom,,,,0,Elite Buyers,149,8,3539.4,442.425,150,1614,65.54444444444445,-0.4741371682292068,-0.6223331753182555
12519,Unknown,Germany,,,,0,Elite Buyers,170,4,3533.18,883.295,119,1465,72.10571428571428,-0.5560659877706071,0.06491534084440756
16899,Unknown,United Kingdom,,,,0,Elite Buyers,458,11,3517.68,319.78909090909093,166,1325,79.94727272727273,0.2728238285543646,-0.20175992312266366
14600,Unknown,United Kingdom,,,,0,Elite Buyers,139,7,3503.31,500.47285714285715,146,1504,70.0662,-0.4287529542651991,-0.42689065688079597
18119,Unknown,United Kingdom,,,,0,Elite Buyers,13,6,3502.68,583.78,152,1985,53.07090909090909,-1.0891357561964776,-0.9588201961808964
17374,Unknown,United Kingdom,,,,0,Elite Buyers,183,9,3501.08,389.00888888888886,134,1581,67.32846153846154,-0.320466357536237,-0.649885383985245
12623,Unknown,Germany,,,,0,Elite Buyers,365,5,3497.26,699.452,119,1246,85.2990243902439,-0.02073909352757053,0.3514087678115917
14998,Unknown,United Kingdom,,,,0,Elite Buyers,9,11,3496.4,317.8545454545455,163,1479,71.35510204081632,-0.40241331615740167,-0.8699376198381201
12619,Unknown,Germany,,,,0,Elite Buyers,48,9,3496.4,388.4888888888889,106,1681,62.43571428571428,-0.5191675874024573,-0.9232838445571299
14891,Unknown,United Kingdom,,,,0,Elite Buyers,8,6,3493.76,582.2933333333333,121,1692,62.38857142857143,-0.7770408692424237,-0.6698033017822544
17569,Unknown,United Kingdom,,,,0,Elite Buyers,5,8,3491.65,436.45625,140,1516,69.833,-0.5358753996373894,-0.6875389338337945
17076,Unknown,United Kingdom,,,,0,Elite Buyers,429,6,3491.26,581.8766666666667,99,1477,71.25020408163266,-0.02406415204487289,0.0085646574317024
14329,Unknown,United Kingdom,,,,0,Elite Buyers,135,8,3489.78,436.2225,158,1384,75.86478260869565,-0.28601966814104995,-0.3976629175212503
16306,Unknown,United Kingdom,,,,0,Elite Buyers,517,9,3487.24,387.4711111111111,163,1481,71.16816326530612,0.13694087532421007,-0.17605312445279503
12528,Unknown,Germany,,,,0,Elite Buyers,21,10,3485.9,348.59,151,1614,64.5537037037037,-0.5256142770553629,-0.9464556508087261
16727,Unknown,United Kingdom,,,,0,Elite Buyers,276,8,3485.55,435.69375,141,1630,64.54722222222222,-0.3057091199500285,-0.5216380558871799
16841,Unknown,United Kingdom,,,,0,Elite Buyers,517,8,3480.09,435.01125,139,1239,84.88024390243902,0.33932990380124184,0.17431723953830178
17873,Unknown,United Kingdom,,,,0,Elite Buyers,239,9,3461.32,384.5911111111111,127,1940,54.083125,-0.5517837701139076,-0.9892367178889572
16153,Unknown,United Kingdom,,,,0,Elite Buyers,45,7,3449.41,492.77285714285716,110,1625,63.87796296296296,-0.572732421809494,-0.6959633691620982
15571,Unknown,United Kingdom,,,,0,Elite Buyers,208,6,3446.45,574.4083333333333,150,1456,71.80104166666666,-0.35810100917206383,-0.2019912479104536
17462,Unknown,United Kingdom,,,,0,Elite Buyers,63,6,3445.78,574.2966666666666,143,1480,70.32204081632653,-0.5451271452599188,-0.3903891198779651
15165,Unknown,United Kingdom,,,,0,Elite Buyers,118,6,3442.32,573.72,125,2061,50.62235294117647,-0.9698959832821201,-0.9531715929610781
18270,Unknown,United Kingdom,,,,0,Elite Buyers,638,3,3442.09,1147.3633333333332,99,1177,88.25871794871794,0.20708477750589982,1.0764314497471865
14958,Unknown,United Kingdom,,,,0,Elite Buyers,126,10,3427.53,342.753,111,1513,68.5506,-0.22283226572916032,-0.7555840418616441
12526,Unknown,Germany,,,,0,Elite Buyers,311,6,3423.15,570.525,126,1355,76.07,-0.09612517783051455,0.0018648050963394336
18129,Unknown,United Kingdom,,,,0,Elite Buyers,859,5,3422.72,684.544,145,690,148.81391304347827,1.0281471611529978,1.5711348107446368
17647,Unknown,United Kingdom,,,,0,Elite Buyers,150,4,3396.8,849.2,128,1546,66.60392156862746,-0.6330841510209324,-0.09014710801280967
17302,Unknown,United Kingdom,,,,0,Elite Buyers,162,9,3394.07,377.1188888888889,145,1481,69.26673469387755,-0.2446953634261283,-0.6039831198228273
17977,Unknown,United Kingdom,,,,0,Elite Buyers,247,6,3386.41,564.4016666666666,154,1295,78.75372093023256,-0.15688115278643028,-0.0037273093169651605
14594,Unknown,United Kingdom,,,,0,Elite Buyers,15,16,3384.57,211.535625,170,2164,47.00791666666667,-0.8394750828105005,-1.9046710461023506
16070,Unknown,United Kingdom,,,,0,Elite Buyers,762,7,3382.5,483.2142857142857,118,872,116.63793103448276,0.9613937552625815,0.9407020173279126
13532,Unknown,United Kingdom,,,,0,Elite Buyers,63,10,3382.37,338.237,187,1601,63.818301886792455,-0.4836745361761271,-0.9126491447647225
14098,Unknown,United Kingdom,,,,0,Elite Buyers,526,3,3382.28,1127.4266666666667,97,1230,82.49463414634147,0.04616995584322048,0.8651586254792558
12512,Unknown,Israel,,,,0,Elite Buyers,530,7,3375.92,482.2742857142857,128,1196,84.398,0.38596029872031257,0.28731620854827566
13569,Unknown,United Kingdom,,,,0,Elite Buyers,29,7,3374.82,482.1171428571429,144,1969,51.920307692307695,-0.9433844608868278,-1.0896274702747633
12544,Unknown,Spain,,,,0,Elite Buyers,134,7,3372.48,481.78285714285715,147,1622,62.45333333333333,-0.5051732642105208,-0.6132193447114591
15596,Unknown,United Kingdom,,,,0,Elite Buyers,24,11,3372.09,306.5536363636364,165,1912,53.525238095238095,-0.7415896192506017,-1.36336869621586
15737,Unknown,United Kingdom,,,,0,Elite Buyers,215,8,3366.47,420.80875,128,1546,66.00921568627452,-0.25070414718498923,-0.547042744642999
