customer_key,customer_id,customer_name,rank,product_key,product_id,product_name,rec_score
2103,14235,Unknown,1,3499,22423,damages,103.2912
2103,14235,Unknown,2,1656,47566,PARTY BUNTING,100.7835
2103,14235,Unknown,3,3098,20725,LUNCH BAG RED SPOTTY,99.321
2103,14235,Unknown,4,4169,84879,damaged,98.33
2103,14235,Unknown,5,3052,POST,None,97.2212
2103,14235,Unknown,6,3720,22720,None,96.8252
2103,14235,Unknown,7,266,22382,LUNCH BAG SPACEBOY DESIGN ,95.8718
2103,14235,Unknown,8,267,20726,LUNCH BAG WOODLAND,95.67
2103,14235,Unknown,9,79,22961,JAM MAKING SET PRINTED,95.3632
2103,14235,Unknown,10,384,21034,REX CASH+CARRY JUMBO SHOPPER,95.3606
2105,17754,Unknown,1,3499,22423,damages,134.7047
2105,17754,Unknown,2,1656,47566,PARTY BUNTING,131.2758
2105,17754,Unknown,3,3098,20725,LUNCH BAG RED SPOTTY,129.8456
2105,17754,Unknown,4,4777,23203,JUMBO BAG VINTAGE DOILY ,128.7564
2105,17754,Unknown,5,3720,22720,None,126.708
2105,17754,Unknown,6,3052,POST,None,126.5895
2105,17754,Unknown,7,3393,22383,LUNCH BAG SUKI DESIGN ,125.9855
2105,17754,Unknown,8,296,20727,LUNCH BAG  BLACK SKULL.,125.9159
2105,17754,Unknown,9,4064,23298,"BUNTING , SPOTTY ",125.6202
2105,17754,Unknown,10,266,22382,LUNCH BAG SPACEBOY DESIGN ,125.3994
2106,12408,Unknown,1,3499,22423,damages,114.5164
2106,12408,Unknown,2,5749,85123A,CREAM HANGING HEART T-LIGHT HOLDER,113.1191
2106,12408,Unknown,3,141,85099B,JUMBO BAG RED RETROSPOT,111.2126
2106,12408,Unknown,4,1656,47566,PARTY BUNTING,110.9867
2106,12408,Unknown,5,4777,23203,JUMBO BAG VINTAGE DOILY ,108.8057
2106,12408,Unknown,6,3393,22383,LUNCH BAG SUKI DESIGN ,107.6787
2106,12408,Unknown,7,3720,22720,None,106.987
2106,12408,Unknown,8,4382,22197,POPCORN HOLDER,106.6801
2106,12408,Unknown,9,296,20727,LUNCH BAG  BLACK SKULL.,106.5428
2106,12408,Unknown,10,266,22382,LUNCH BAG SPACEBOY DESIGN ,106.0504
2110,15815,Unknown,1,3499,22423,damages,63.9424
2110,15815,Unknown,2,5749,85123A,CREAM HANGING HEART T-LIGHT HOLDER,63.1815
2110,15815,Unknown,3,1656,47566,PARTY BUNTING,62.1321
2110,15815,Unknown,4,141,85099B,JUMBO BAG RED RETROSPOT,61.9182
2110,15815,Unknown,5,4777,23203,JUMBO BAG VINTAGE DOILY ,60.884
2110,15815,Unknown,6,4169,84879,damaged,60.3073
2110,15815,Unknown,7,3393,22383,LUNCH BAG SUKI DESIGN ,59.8031
2110,15815,Unknown,8,3720,22720,None,59.7851
2110,15815,Unknown,9,3052,POST,None,59.7605
2110,15815,Unknown,10,296,20727,LUNCH BAG  BLACK SKULL.,59.5897
2111,13695,Unknown,1,141,85099B,JUMBO BAG RED RETROSPOT,185.1168
2111,13695,Unknown,2,4777,23203,JUMBO BAG VINTAGE DOILY ,181.108
2111,13695,Unknown,3,3720,22720,None,178.7166
2111,13695,Unknown,4,3393,22383,LUNCH BAG SUKI DESIGN ,178.3754
2111,13695,Unknown,5,3052,POST,None,178.1469
2111,13695,Unknown,6,4064,23298,"BUNTING , SPOTTY ",177.8275
2111,13695,Unknown,7,4382,22197,POPCORN HOLDER,176.9686
2111,13695,Unknown,8,384,21034,REX CASH+CARRY JUMBO SHOPPER,175.9306
2111,13695,Unknown,9,266,22382,LUNCH BAG SPACEBOY DESIGN ,175.8713
2111,13695,Unknown,10,70,21212,PACK OF 72 RETROSPOT CAKE CASES,175.0647
2112,17979,Unknown,1,3499,22423,damages,174.4793
2112,17979,Unknown,2,141,85099B,JUMBO BAG RED RETROSPOT,170.4792
2112,17979,Unknown,3,3098,20725,LUNCH BAG RED SPOTTY,168.6389
2112,17979,Unknown,4,3052,POST,None,164.554
2112,17979,Unknown,5,3720,22720,None,164.4229
2112,17979,Unknown,6,3393,22383,LUNCH BAG SUKI DESIGN ,164.3218
2112,17979,Unknown,7,4064,23298,"BUNTING , SPOTTY ",163.5305
2112,17979,Unknown,8,295,20728,LUNCH BAG CARS BLUE,162.4057
2112,17979,Unknown,9,384,21034,REX CASH+CARRY JUMBO SHOPPER,162.0089
2112,17979,Unknown,10,28,22727,ALARM CLOCK BAKELIKE RED ,161.6199
2113,13139,Unknown,1,3393,22383,LUNCH BAG SUKI DESIGN ,424.1791
2113,13139,Unknown,2,4382,22197,POPCORN HOLDER,422.735
2113,13139,Unknown,3,70,21212,PACK OF 72 RETROSPOT CAKE CASES,416.0159
2113,13139,Unknown,4,624,22699,ROSES REGENCY TEACUP AND SAUCER ,410.5402
2113,13139,Unknown,5,55,82482,WOODEN PICTURE FRAME WHITE FINISH,410.3506
2113,13139,Unknown,6,4084,23202,JUMBO BAG VINTAGE LEAF,408.4341
2113,13139,Unknown,7,3097,20914,SET/5 RED SPOTTY LID GLASS BOWLS,407.7198
2113,13139,Unknown,8,82,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,405.5453
2113,13139,Unknown,9,173,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,405.2985
2113,13139,Unknown,10,18,21754,HOME BUILDING BLOCK WORD,402.1201
2117,13662,Unknown,1,5749,85123A,CREAM HANGING HEART T-LIGHT HOLDER,56.0958
2117,13662,Unknown,2,141,85099B,JUMBO BAG RED RETROSPOT,55.4532
2117,13662,Unknown,3,3098,20725,LUNCH BAG RED SPOTTY,55.3398
2117,13662,Unknown,4,4777,23203,JUMBO BAG VINTAGE DOILY ,54.456
2117,13662,Unknown,5,4169,84879,damaged,53.9485
2117,13662,Unknown,6,4064,23298,"BUNTING , SPOTTY ",53.7613
2117,13662,Unknown,7,3720,22720,None,53.651
2117,13662,Unknown,8,3052,POST,None,53.5618
2117,13662,Unknown,9,3393,22383,LUNCH BAG SUKI DESIGN ,53.5404
2117,13662,Unknown,10,296,20727,LUNCH BAG  BLACK SKULL.,53.3126
2119,13743,Unknown,1,5749,85123A,CREAM HANGING HEART T-LIGHT HOLDER,257.9825
2119,13743,Unknown,2,3098,20725,LUNCH BAG RED SPOTTY,251.4643
2119,13743,Unknown,3,3393,22383,LUNCH BAG SUKI DESIGN ,244.7457
2119,13743,Unknown,4,296,20727,LUNCH BAG  BLACK SKULL.,242.8518
2119,13743,Unknown,5,266,22382,LUNCH BAG SPACEBOY DESIGN ,242.8252
2119,13743,Unknown,6,267,20726,LUNCH BAG WOODLAND,242.4344
2119,13743,Unknown,7,295,20728,LUNCH BAG CARS BLUE,241.7134
2119,13743,Unknown,8,384,21034,REX CASH+CARRY JUMBO SHOPPER,241.0672
2119,13743,Unknown,9,70,21212,PACK OF 72 RETROSPOT CAKE CASES,240.3118
2119,13743,Unknown,10,127,22457,NATURAL SLATE HEART CHALKBOARD ,238.8496
2120,18078,Unknown,1,3499,22423,damages,40.3745
2120,18078,Unknown,2,1656,47566,PARTY BUNTING,39.2107
2120,18078,Unknown,3,141,85099B,JUMBO BAG RED RETROSPOT,38.9324
2120,18078,Unknown,4,3098,20725,LUNCH BAG RED SPOTTY,38.9262
2120,18078,Unknown,5,4777,23203,JUMBO BAG VINTAGE DOILY ,38.383
2120,18078,Unknown,6,4169,84879,damaged,38.3612
2120,18078,Unknown,7,3720,22720,None,37.9432
2120,18078,Unknown,8,3052,POST,None,37.9323
2120,18078,Unknown,9,4382,22197,POPCORN HOLDER,37.8746
2120,18078,Unknown,10,4064,23298,"BUNTING , SPOTTY ",37.6629
2122,18273,Unknown,1,276,22297,HEART IVORY TRELLIS SMALL,1.0018
2122,18273,Unknown,2,1098,21668,RED STRIPE CERAMIC DRAWER KNOB,0.9992
2122,18273,Unknown,3,4834,82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,0.9887
2122,18273,Unknown,4,4505,22722,None,0.9848
2122,18273,Unknown,5,13,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,0.9839
2122,18273,Unknown,6,3720,22720,None,0.982
2122,18273,Unknown,7,296,20727,LUNCH BAG  BLACK SKULL.,0.9759
2122,18273,Unknown,8,2889,21479,?,0.9753
2122,18273,Unknown,9,4770,85152,None,0.9714
2122,18273,Unknown,10,60,22386,JUMBO BAG PINK POLKADOT,0.969
2123,15045,Unknown,1,5749,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6.4564
2123,15045,Unknown,2,3499,22423,damages,6.4351
2123,15045,Unknown,3,3098,20725,LUNCH BAG RED SPOTTY,6.3557
2123,15045,Unknown,4,141,85099B,JUMBO BAG RED RETROSPOT,6.3521
2123,15045,Unknown,5,1656,47566,PARTY BUNTING,6.3137
2123,15045,Unknown,6,4777,23203,JUMBO BAG VINTAGE DOILY ,6.2373
2123,15045,Unknown,7,28,22727,ALARM CLOCK BAKELIKE RED ,6.2297
2123,15045,Unknown,8,267,20726,LUNCH BAG WOODLAND,6.2253
2123,15045,Unknown,9,4169,84879,damaged,6.2077
2123,15045,Unknown,10,3393,22383,LUNCH BAG SUKI DESIGN ,6.2008
2128,16245,Unknown,1,3499,22423,damages,58.244
2128,16245,Unknown,2,5749,85123A,CREAM HANGING HEART T-LIGHT HOLDER,57.9104
2128,16245,Unknown,3,1656,47566,PARTY BUNTING,56.7462
2128,16245,Unknown,4,141,85099B,JUMBO BAG RED RETROSPOT,56.5828
2128,16245,Unknown,5,3098,20725,LUNCH BAG RED SPOTTY,56.1949
2128,16245,Unknown,6,4777,23203,JUMBO BAG VINTAGE DOILY ,55.5618
2128,16245,Unknown,7,3720,22720,None,54.7422
2128,16245,Unknown,8,3052,POST,None,54.727
2128,16245,Unknown,9,3393,22383,LUNCH BAG SUKI DESIGN ,54.5148
2128,16245,Unknown,10,4382,22197,POPCORN HOLDER,54.4454
2129,12669,Unknown,1,5749,85123A,CREAM HANGING HEART T-LIGHT HOLDER,130.3057
2129,12669,Unknown,2,141,85099B,JUMBO BAG RED RETROSPOT,128.1521
2129,12669,Unknown,3,3098,20725,LUNCH BAG RED SPOTTY,127.0504
2129,12669,Unknown,4,4777,23203,JUMBO BAG VINTAGE DOILY ,125.3822
2129,12669,Unknown,5,4169,84879,damaged,124.3776
2129,12669,Unknown,6,3393,22383,LUNCH BAG SUKI DESIGN ,123.7488
2129,12669,Unknown,7,4382,22197,POPCORN HOLDER,123.5785
2129,12669,Unknown,8,3720,22720,None,123.5494
2129,12669,Unknown,9,4064,23298,"BUNTING , SPOTTY ",123.1067
2129,12669,Unknown,10,4778,23209,LUNCH BAG VINTAGE DOILY ,122.7942
2131,17765,Unknown,1,3499,22423,damages,104.9364
2131,17765,Unknown,2,1656,47566,PARTY BUNTING,102.1796
2131,17765,Unknown,3,3098,20725,LUNCH BAG RED SPOTTY,101.4166
2131,17765,Unknown,4,4777,23203,JUMBO BAG VINTAGE DOILY ,100.2381
2131,17765,Unknown,5,4169,84879,damaged,100.0774
2131,17765,Unknown,6,3720,22720,None,99.0113
2131,17765,Unknown,7,3393,22383,LUNCH BAG SUKI DESIGN ,98.616
2131,17765,Unknown,8,4064,23298,"BUNTING , SPOTTY ",98.4805
2131,17765,Unknown,9,4382,22197,POPCORN HOLDER,98.2983
2131,17765,Unknown,10,4778,23209,LUNCH BAG VINTAGE DOILY ,98.2161
2134,15249,Unknown,1,4777,23203,JUMBO BAG VINTAGE DOILY ,721.4219
2134,15249,Unknown,2,267,20726,LUNCH BAG WOODLAND,703.7298
2134,15249,Unknown,3,22,22960,JAM MAKING SET WITH JARS,675.0897
2134,15249,Unknown,4,221,22111,SCOTTIE DOG HOT WATER BOTTLE,668.8489
2134,15249,Unknown,5,4505,22722,None,666.3575
2134,15249,Unknown,6,3862,23199,JUMBO BAG APPLES,663.7052
2134,15249,Unknown,7,3868,23208,LUNCH BAG VINTAGE LEAF DESIGN,663.5839
2134,15249,Unknown,8,408,21790,VINTAGE SNAP CARDS,654.4835
2134,15249,Unknown,9,429,22551,PLASTERS IN TIN SPACEBOY,648.9348
2134,15249,Unknown,10,430,22554,PLASTERS IN TIN WOODLAND ANIMALS,643.6592
2139,14538,Unknown,1,5749,85123A,CREAM HANGING HEART T-LIGHT HOLDER,85.0482
2139,14538,Unknown,2,1656,47566,PARTY BUNTING,83.3956
2139,14538,Unknown,3,3098,20725,LUNCH BAG RED SPOTTY,83.1345
2139,14538,Unknown,4,4777,23203,JUMBO BAG VINTAGE DOILY ,81.6197
2139,14538,Unknown,5,4169,84879,damaged,81.3693
2139,14538,Unknown,6,3720,22720,None,80.7543
2139,14538,Unknown,7,3393,22383,LUNCH BAG SUKI DESIGN ,80.3544
2139,14538,Unknown,8,4382,22197,POPCORN HOLDER,79.9347
2139,14538,Unknown,9,4778,23209,LUNCH BAG VINTAGE DOILY ,79.8695
2139,14538,Unknown,10,296,20727,LUNCH BAG  BLACK SKULL.,79.5252
2141,14021,Unknown,1,3499,22423,damages,161.8548
2141,14021,Unknown,2,1656,47566,PARTY BUNTING,157.8063
2141,14021,Unknown,3,3098,20725,LUNCH BAG RED SPOTTY,156.7611
2141,14021,Unknown,4,4777,23203,JUMBO BAG VINTAGE DOILY ,154.0094
2141,14021,Unknown,5,3393,22383,LUNCH BAG SUKI DESIGN ,153.0227
2141,14021,Unknown,6,3052,POST,None,152.5331
2141,14021,Unknown,7,3720,22720,None,152.118
2141,14021,Unknown,8,4064,23298,"BUNTING , SPOTTY ",152.0636
2141,14021,Unknown,9,4382,22197,POPCORN HOLDER,151.369
2141,14021,Unknown,10,79,22961,JAM MAKING SET PRINTED,150.6377
2142,13037,Unknown,1,141,85099B,JUMBO BAG RED RETROSPOT,74.9014
2142,13037,Unknown,2,1656,47566,PARTY BUNTING,74.6449
2142,13037,Unknown,3,3098,20725,LUNCH BAG RED SPOTTY,74.4076
2142,13037,Unknown,4,4777,23203,JUMBO BAG VINTAGE DOILY ,73.2644
2142,13037,Unknown,5,3052,POST,None,71.7527
2142,13037,Unknown,6,3720,22720,None,71.7287
2142,13037,Unknown,7,4064,23298,"BUNTING , SPOTTY ",71.652
2142,13037,Unknown,8,4778,23209,LUNCH BAG VINTAGE DOILY ,71.4156
2142,13037,Unknown,9,79,22961,JAM MAKING SET PRINTED,71.1639
2142,13037,Unknown,10,296,20727,LUNCH BAG  BLACK SKULL.,71.1466
2143,18177,Unknown,1,1656,47566,PARTY BUNTING,223.6249
2143,18177,Unknown,2,4382,22197,POPCORN HOLDER,215.7384
2143,18177,Unknown,3,267,20726,LUNCH BAG WOODLAND,213.9169
2143,18177,Unknown,4,70,21212,PACK OF 72 RETROSPOT CAKE CASES,213.0673
2143,18177,Unknown,5,28,22727,ALARM CLOCK BAKELIKE RED ,212.7515
2143,18177,Unknown,6,384,21034,REX CASH+CARRY JUMBO SHOPPER,212.4456
2143,18177,Unknown,7,3666,22469,None,211.1042
2143,18177,Unknown,8,127,22457,NATURAL SLATE HEART CHALKBOARD ,210.679
2143,18177,Unknown,9,715,22666,RECIPE BOX PANTRY YELLOW DESIGN,209.8195
2143,18177,Unknown,10,55,82482,WOODEN PICTURE FRAME WHITE FINISH,209.2712
2144,14128,Unknown,1,5749,85123A,CREAM HANGING HEART T-LIGHT HOLDER,100.7833
2144,14128,Unknown,2,1656,47566,PARTY BUNTING,99.2433
2144,14128,Unknown,3,141,85099B,JUMBO BAG RED RETROSPOT,99.216
2144,14128,Unknown,4,3098,20725,LUNCH BAG RED SPOTTY,98.0109
2144,14128,Unknown,5,4169,84879,damaged,96.8539
2144,14128,Unknown,6,4777,23203,JUMBO BAG VINTAGE DOILY ,96.8342
2144,14128,Unknown,7,3052,POST,None,95.6632
2144,14128,Unknown,8,3720,22720,None,95.5328
2144,14128,Unknown,9,3393,22383,LUNCH BAG SUKI DESIGN ,95.2224
2144,14128,Unknown,10,4382,22197,POPCORN HOLDER,94.8144
2145,17874,Unknown,1,141,85099B,JUMBO BAG RED RETROSPOT,69.3362
2145,17874,Unknown,2,1656,47566,PARTY BUNTING,69.2035
2145,17874,Unknown,3,3098,20725,LUNCH BAG RED SPOTTY,68.4838
2145,17874,Unknown,4,4169,84879,damaged,67.4817
2145,17874,Unknown,5,4777,23203,JUMBO BAG VINTAGE DOILY ,67.4544
2145,17874,Unknown,6,3393,22383,LUNCH BAG SUKI DESIGN ,66.8938
2145,17874,Unknown,7,3052,POST,None,66.8518
2145,17874,Unknown,8,4064,23298,"BUNTING , SPOTTY ",66.761
2145,17874,Unknown,9,4382,22197,POPCORN HOLDER,66.4553
2145,17874,Unknown,10,296,20727,LUNCH BAG  BLACK SKULL.,66.2453
2146,17719,Unknown,1,296,20727,LUNCH BAG  BLACK SKULL.,441.4409
2146,17719,Unknown,2,268,22384,LUNCH BAG PINK POLKADOT,434.2849
2146,17719,Unknown,3,77,21931,JUMBO STORAGE BAG SUKI,431.4816
2146,17719,Unknown,4,3589,22470,None,429.1027
2146,17719,Unknown,5,3097,20914,SET/5 RED SPOTTY LID GLASS BOWLS,427.6752
2146,17719,Unknown,6,173,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,425.8345
2146,17719,Unknown,7,308,22178,VICTORIAN GLASS HANGING T-LIGHT,424.0597
2146,17719,Unknown,8,22,22960,JAM MAKING SET WITH JARS,423.2899
2146,17719,Unknown,9,18,21754,HOME BUILDING BLOCK WORD,421.7509
2146,17719,Unknown,10,3861,23207,LUNCH BAG ALPHABET DESIGN,417.6345
2150,15906,Unknown,1,141,85099B,JUMBO BAG RED RETROSPOT,370.2037
2150,15906,Unknown,2,3052,POST,None,357.9189
2150,15906,Unknown,3,4064,23298,"BUNTING , SPOTTY ",357.2823
2150,15906,Unknown,4,267,20726,LUNCH BAG WOODLAND,353.8222
2150,15906,Unknown,5,127,22457,NATURAL SLATE HEART CHALKBOARD ,349.5912
2150,15906,Unknown,6,715,22666,RECIPE BOX PANTRY YELLOW DESIGN,346.6698
2150,15906,Unknown,7,624,22699,ROSES REGENCY TEACUP AND SAUCER ,346.3762
2150,15906,Unknown,8,60,22386,JUMBO BAG PINK POLKADOT,345.718
2150,15906,Unknown,9,4084,23202,JUMBO BAG VINTAGE LEAF,344.6374
2150,15906,Unknown,10,3589,22470,None,343.7017
2151,16253,Unknown,1,3499,22423,damages,292.9857
2151,16253,Unknown,2,1656,47566,PARTY BUNTING,285.3194
2151,16253,Unknown,3,4777,23203,JUMBO BAG VINTAGE DOILY ,280.0809
2151,16253,Unknown,4,3393,22383,LUNCH BAG SUKI DESIGN ,275.9696
2151,16253,Unknown,5,4064,23298,"BUNTING , SPOTTY ",274.3264
2151,16253,Unknown,6,296,20727,LUNCH BAG  BLACK SKULL.,273.1303
2151,16253,Unknown,7,384,21034,REX CASH+CARRY JUMBO SHOPPER,272.8116
2151,16253,Unknown,8,267,20726,LUNCH BAG WOODLAND,272.4455
2151,16253,Unknown,9,266,22382,LUNCH BAG SPACEBOY DESIGN ,272.3253
2151,16253,Unknown,10,28,22727,ALARM CLOCK BAKELIKE RED ,271.3622
2153,12888,Unknown,1,5749,85123A,CREAM HANGING HEART T-LIGHT HOLDER,1.5288
2153,12888,Unknown,2,3499,22423,damages,1.5256
2153,12888,Unknown,3,60,22386,JUMBO BAG PINK POLKADOT,1.4828
2153,12888,Unknown,4,1656,47566,PARTY BUNTING,1.4584
2153,12888,Unknown,5,3350,22993,SET OF 4 PANTRY JELLY MOULDS,1.4578
2153,12888,Unknown,6,4169,84879,damaged,1.4561
2153,12888,Unknown,7,266,22382,LUNCH BAG SPACEBOY DESIGN ,1.4466
2153,12888,Unknown,8,4777,23203,JUMBO BAG VINTAGE DOILY ,1.4457
2153,12888,Unknown,9,141,85099B,JUMBO BAG RED RETROSPOT,1.4388
2153,12888,Unknown,10,28,22727,ALARM CLOCK BAKELIKE RED ,1.435
2154,13588,Unknown,1,3098,20725,LUNCH BAG RED SPOTTY,317.7399
2154,13588,Unknown,2,4169,84879,damaged,311.5005
2154,13588,Unknown,3,4064,23298,"BUNTING , SPOTTY ",308.1296
2154,13588,Unknown,4,4778,23209,LUNCH BAG VINTAGE DOILY ,306.5585
2154,13588,Unknown,5,267,20726,LUNCH BAG WOODLAND,306.0444
2154,13588,Unknown,6,79,22961,JAM MAKING SET PRINTED,305.199
2154,13588,Unknown,7,28,22727,ALARM CLOCK BAKELIKE RED ,303.2744
2154,13588,Unknown,8,3666,22469,None,301.8004
2154,13588,Unknown,9,36,22629,SPACEBOY LUNCH BOX ,299.1531
2154,13588,Unknown,10,3350,22993,SET OF 4 PANTRY JELLY MOULDS,298.5057
2156,15521,Unknown,1,141,85099B,JUMBO BAG RED RETROSPOT,320.8156
2156,15521,Unknown,2,3393,22383,LUNCH BAG SUKI DESIGN ,310.7048
2156,15521,Unknown,3,3052,POST,None,310.075
2156,15521,Unknown,4,4064,23298,"BUNTING , SPOTTY ",309.7505
2156,15521,Unknown,5,296,20727,LUNCH BAG  BLACK SKULL.,307.9734
2156,15521,Unknown,6,79,22961,JAM MAKING SET PRINTED,307.4033
2156,15521,Unknown,7,295,20728,LUNCH BAG CARS BLUE,306.9483
2156,15521,Unknown,8,384,21034,REX CASH+CARRY JUMBO SHOPPER,306.2834
2156,15521,Unknown,9,28,22727,ALARM CLOCK BAKELIKE RED ,305.1504
2156,15521,Unknown,10,70,21212,PACK OF 72 RETROSPOT CAKE CASES,304.7073
2158,15674,Unknown,1,141,85099B,JUMBO BAG RED RETROSPOT,247.6308
2158,15674,Unknown,2,3098,20725,LUNCH BAG RED SPOTTY,245.3765
2158,15674,Unknown,3,3720,22720,None,239.3619
2158,15674,Unknown,4,3052,POST,None,239.2369
2158,15674,Unknown,5,4778,23209,LUNCH BAG VINTAGE DOILY ,237.1051
2158,15674,Unknown,6,296,20727,LUNCH BAG  BLACK SKULL.,237.073
2158,15674,Unknown,7,267,20726,LUNCH BAG WOODLAND,236.6762
2158,15674,Unknown,8,79,22961,JAM MAKING SET PRINTED,236.1095
2158,15674,Unknown,9,295,20728,LUNCH BAG CARS BLUE,235.906
2158,15674,Unknown,10,70,21212,PACK OF 72 RETROSPOT CAKE CASES,235.6436
2164,13316,Unknown,1,3499,22423,damages,105.3616
2164,13316,Unknown,2,1656,47566,PARTY BUNTING,102.8391
2164,13316,Unknown,3,4777,23203,JUMBO BAG VINTAGE DOILY ,100.2034
2164,13316,Unknown,4,4169,84879,damaged,100.05
2164,13316,Unknown,5,3720,22720,None,99.08
2164,13316,Unknown,6,3393,22383,LUNCH BAG SUKI DESIGN ,99.0302
2164,13316,Unknown,7,4778,23209,LUNCH BAG VINTAGE DOILY ,98.3992
2164,13316,Unknown,8,296,20727,LUNCH BAG  BLACK SKULL.,98.15
2164,13316,Unknown,9,266,22382,LUNCH BAG SPACEBOY DESIGN ,97.6684
2164,13316,Unknown,10,267,20726,LUNCH BAG WOODLAND,97.5819
2165,16788,Unknown,1,1656,47566,PARTY BUNTING,269.2798
2165,16788,Unknown,2,3098,20725,LUNCH BAG RED SPOTTY,266.5172
2165,16788,Unknown,3,28,22727,ALARM CLOCK BAKELIKE RED ,255.5054
2165,16788,Unknown,4,268,22384,LUNCH BAG PINK POLKADOT,254.6015
2165,16788,Unknown,5,3666,22469,None,253.5518
2165,16788,Unknown,6,715,22666,RECIPE BOX PANTRY YELLOW DESIGN,252.0733
2165,16788,Unknown,7,36,22629,SPACEBOY LUNCH BOX ,251.0041
2165,16788,Unknown,8,3350,22993,SET OF 4 PANTRY JELLY MOULDS,250.9843
2165,16788,Unknown,9,5616,21181,dotcom,250.1792
2165,16788,Unknown,10,3097,20914,SET/5 RED SPOTTY LID GLASS BOWLS,250.0377
2167,15364,Unknown,1,5749,85123A,CREAM HANGING HEART T-LIGHT HOLDER,68.4988
2167,15364,Unknown,2,1656,47566,PARTY BUNTING,67.4041
2167,15364,Unknown,3,141,85099B,JUMBO BAG RED RETROSPOT,67.2108
2167,15364,Unknown,4,3098,20725,LUNCH BAG RED SPOTTY,66.6926
2167,15364,Unknown,5,3052,POST,None,65.188
2167,15364,Unknown,6,4064,23298,"BUNTING , SPOTTY ",65.0374
2167,15364,Unknown,7,3720,22720,None,65.0036
2167,15364,Unknown,8,3393,22383,LUNCH BAG SUKI DESIGN ,64.8294
2167,15364,Unknown,9,4382,22197,POPCORN HOLDER,64.7675
2167,15364,Unknown,10,4778,23209,LUNCH BAG VINTAGE DOILY ,64.3285
2170,15980,Unknown,1,3499,22423,damages,76.6552
2170,15980,Unknown,2,5749,85123A,CREAM HANGING HEART T-LIGHT HOLDER,75.9172
2170,15980,Unknown,3,1656,47566,PARTY BUNTING,74.7109
2170,15980,Unknown,4,141,85099B,JUMBO BAG RED RETROSPOT,74.3598
2170,15980,Unknown,5,3098,20725,LUNCH BAG RED SPOTTY,74.1687
2170,15980,Unknown,6,4777,23203,JUMBO BAG VINTAGE DOILY ,73.6201
2170,15980,Unknown,7,4169,84879,damaged,73.0294
2170,15980,Unknown,8,3052,POST,None,72.4149
2170,15980,Unknown,9,3393,22383,LUNCH BAG SUKI DESIGN ,72.0755
2170,15980,Unknown,10,4382,22197,POPCORN HOLDER,71.9327
2174,16398,Unknown,1,3098,20725,LUNCH BAG RED SPOTTY,378.6388
2174,16398,Unknown,2,4777,23203,JUMBO BAG VINTAGE DOILY ,376.3186
2174,16398,Unknown,3,3720,22720,None,369.3925
2174,16398,Unknown,4,3393,22383,LUNCH BAG SUKI DESIGN ,369.1158
2174,16398,Unknown,5,4778,23209,LUNCH BAG VINTAGE DOILY ,366.5113
2174,16398,Unknown,6,79,22961,JAM MAKING SET PRINTED,365.9242
2174,16398,Unknown,7,266,22382,LUNCH BAG SPACEBOY DESIGN ,365.5226
2174,16398,Unknown,8,384,21034,REX CASH+CARRY JUMBO SHOPPER,365.0328
2174,16398,Unknown,9,715,22666,RECIPE BOX PANTRY YELLOW DESIGN,358.8179
2174,16398,Unknown,10,55,82482,WOODEN PICTURE FRAME WHITE FINISH,357.9698
2175,17088,Unknown,1,5749,85123A,CREAM HANGING HEART T-LIGHT HOLDER,173.2543
2175,17088,Unknown,2,3098,20725,LUNCH BAG RED SPOTTY,168.9779
2175,17088,Unknown,3,3052,POST,None,164.2857
2175,17088,Unknown,4,4382,22197,POPCORN HOLDER,164.1703
2175,17088,Unknown,5,4064,23298,"BUNTING , SPOTTY ",163.5884
2175,17088,Unknown,6,296,20727,LUNCH BAG  BLACK SKULL.,162.9017
2175,17088,Unknown,7,79,22961,JAM MAKING SET PRINTED,162.577
2175,17088,Unknown,8,267,20726,LUNCH BAG WOODLAND,161.841
2175,17088,Unknown,9,3666,22469,None,161.2992
2175,17088,Unknown,10,77,21931,JUMBO STORAGE BAG SUKI,159.2927
2178,14790,Unknown,1,5749,85123A,CREAM HANGING HEART T-LIGHT HOLDER,200.6158
2178,14790,Unknown,2,4777,23203,JUMBO BAG VINTAGE DOILY ,192.8814
2178,14790,Unknown,3,4169,84879,damaged,192.5336
2178,14790,Unknown,4,3052,POST,None,191.3498
2178,14790,Unknown,5,3720,22720,None,190.606
2178,14790,Unknown,6,4778,23209,LUNCH BAG VINTAGE DOILY ,189.8954
2178,14790,Unknown,7,4382,22197,POPCORN HOLDER,189.8669
2178,14790,Unknown,8,295,20728,LUNCH BAG CARS BLUE,188.9886
2178,14790,Unknown,9,266,22382,LUNCH BAG SPACEBOY DESIGN ,188.8829
2178,14790,Unknown,10,70,21212,PACK OF 72 RETROSPOT CAKE CASES,187.3659
2180,16386,Unknown,1,4064,23298,"BUNTING , SPOTTY ",420.2549
2180,16386,Unknown,2,4778,23209,LUNCH BAG VINTAGE DOILY ,418.7362
2180,16386,Unknown,3,268,22384,LUNCH BAG PINK POLKADOT,411.6534
