customer_id,customer_name,state,city,last_purchase_date,frequency,monetary,recency,r_score,f_score,m_score,rfm_score,rfm_value,segment
15621,Unknown,United Kingdom,,2011-05-12,9,248.07,5396,2,1,2,212,1.6666666666666667,About to Sleep
15622,Unknown,United Kingdom,,2011-02-03,29,576.0,5494,1,3,3,133,2.3333333333333335,Need Attention
15625,Unknown,United Kingdom,,2011-01-08,8,301.14,5520,1,1,2,112,1.3333333333333333,At Risk
15628,Unknown,United Kingdom,,2011-10-06,102,1872.98,5249,4,5,5,455,4.666666666666667,Champions
15632,Unknown,United Kingdom,,2011-10-08,100,1745.52,5247,4,5,5,455,4.666666666666667,Champions
15636,Unknown,United Kingdom,,2011-11-09,25,724.76,5215,5,3,4,534,4.0,Loyal Customers
15640,Unknown,United Kingdom,,2011-11-01,212,5592.73,5223,4,5,5,455,4.666666666666667,Champions
15641,Unknown,United Kingdom,,2011-02-03,31,453.79,5494,1,3,3,133,2.3333333333333335,Need Attention
15643,Unknown,United Kingdom,,2011-02-03,33,664.0,5494,1,3,4,134,2.6666666666666665,Promising
15646,Unknown,United Kingdom,,2011-07-04,35,447.64,5343,2,3,3,233,2.6666666666666665,Promising
15649,Unknown,United Kingdom,,2011-07-01,2,816.0,5346,2,1,4,214,2.3333333333333335,Need Attention
15651,Unknown,United Kingdom,,2011-03-11,16,418.98,5458,1,2,3,123,2.0,Need Attention
15652,Unknown,United Kingdom,,2011-09-09,21,337.74,5276,4,2,2,422,2.6666666666666665,Promising
15653,Unknown,United Kingdom,,2011-08-09,2,829.44,5307,3,1,4,314,2.6666666666666665,Promising
15655,Unknown,United Kingdom,,2011-10-04,34,560.67,5251,4,3,3,433,3.3333333333333335,Recent Customers
15656,Unknown,United Kingdom,,2011-03-05,4,63.91,5464,1,1,1,111,1.0,At Risk
15658,Unknown,United Kingdom,,2011-03-02,25,583.9,5467,1,3,3,133,2.3333333333333335,Need Attention
15660,Unknown,United Kingdom,,2011-01-03,19,364.3,5525,1,2,3,123,2.0,Need Attention
15661,Unknown,United Kingdom,,2011-05-01,1,116.0,5407,2,1,1,211,1.3333333333333333,At Risk
15665,Unknown,United Kingdom,,2011-10-04,76,1456.42,5251,4,5,5,455,4.666666666666667,Champions
15668,Unknown,United Kingdom,,2011-06-05,1,76.32,5372,2,1,1,211,1.3333333333333333,At Risk
15671,Unknown,United Kingdom,,2011-11-04,26,1315.72,5220,4,3,5,435,4.0,Loyal Customers
15673,Unknown,United Kingdom,,2011-12-09,98,1845.97,5185,5,5,5,555,5.0,Champions
15674,Unknown,United Kingdom,,2011-10-05,41,1024.54,5250,4,4,4,444,4.0,Loyal Customers
15675,Unknown,United Kingdom,,2011-07-07,16,225.39,5340,3,2,2,322,2.3333333333333335,Need Attention
15676,Unknown,United Kingdom,,2011-04-11,196,3267.84,5427,2,5,5,255,4.0,Loyal Customers
15679,Unknown,United Kingdom,,2011-10-06,106,734.66,5249,4,5,4,454,4.333333333333333,Loyal Customers
15680,Unknown,United Kingdom,,2010-08-12,30,478.89,5669,1,3,3,133,2.3333333333333335,Need Attention
15681,Unknown,United Kingdom,,2011-11-11,46,1183.02,5213,5,4,4,544,4.333333333333333,Loyal Customers
15687,Unknown,United Kingdom,,2011-06-06,80,1469.42,5371,2,5,5,255,4.0,Loyal Customers
15689,Unknown,United Kingdom,,2011-12-08,3,150.6,5186,5,1,1,511,2.3333333333333335,Need Attention
15690,Unknown,United Kingdom,,2011-05-12,11,128.76,5396,2,2,1,221,1.6666666666666667,About to Sleep
15691,Unknown,United Kingdom,,2011-01-04,2,136.8,5524,1,1,1,111,1.0,At Risk
15692,Unknown,United Kingdom,,2011-11-11,12,191.04,5213,5,2,1,521,2.6666666666666665,Promising
15694,Unknown,United Kingdom,,2011-10-11,47,4404.57,5244,4,4,5,445,4.333333333333333,Loyal Customers
15696,Unknown,United Kingdom,,2011-06-11,79,1198.23,5366,2,5,4,254,3.6666666666666665,Potential Loyalists
15701,Unknown,United Kingdom,,2011-07-12,96,557.98,5335,3,5,3,353,3.6666666666666665,Potential Loyalists
15704,Unknown,United Kingdom,,2011-08-05,72,1496.82,5311,3,4,5,345,4.0,Loyal Customers
15706,Unknown,United Kingdom,,2011-07-10,3,181.8,5337,3,1,1,311,1.6666666666666667,About to Sleep
15707,Unknown,United Kingdom,,2011-06-10,105,458.26,5367,2,5,3,253,3.3333333333333335,Recent Customers
15708,Unknown,United Kingdom,,2011-09-01,102,1141.08,5284,3,5,4,354,4.0,Loyal Customers
15709,Unknown,United Kingdom,,2011-01-03,6,133.25,5525,1,1,1,111,1.0,At Risk
15712,Unknown,United Kingdom,,2011-09-06,9,158.85,5279,3,1,1,311,1.6666666666666667,About to Sleep
15713,Unknown,United Kingdom,,2010-08-12,9,171.15,5669,1,1,1,111,1.0,At Risk
15716,Unknown,United Kingdom,,2010-05-12,35,519.25,5761,1,3,3,133,2.3333333333333335,Need Attention
15719,Unknown,United Kingdom,,2011-07-11,708,3866.1,5336,3,5,5,355,4.333333333333333,Loyal Customers
15722,Unknown,United Kingdom,,2011-05-06,41,1227.21,5402,2,4,4,244,3.3333333333333335,Recent Customers
15723,Unknown,United Kingdom,,2010-10-12,37,189.0,5608,1,3,1,131,1.6666666666666667,About to Sleep
15727,Unknown,United Kingdom,,2011-12-01,76,1294.65,5193,5,5,5,555,5.0,Champions
15729,Unknown,United Kingdom,,2011-11-05,5,85.0,5219,4,1,1,411,2.0,Need Attention
15730,Unknown,United Kingdom,,2011-08-09,41,653.45,5307,3,4,4,344,3.6666666666666665,Potential Loyalists
15732,Unknown,United Kingdom,,2011-11-05,14,294.12,5219,4,2,2,422,2.6666666666666665,Promising
15733,Unknown,United Kingdom,,2011-02-03,10,162.3,5494,1,1,1,111,1.0,At Risk
15737,Unknown,United Kingdom,,2011-11-04,43,712.73,5220,4,4,4,444,4.0,Loyal Customers
15738,Unknown,United Kingdom,,2011-09-06,58,1549.43,5279,3,4,5,345,4.0,Loyal Customers
15739,Unknown,United Kingdom,,2011-04-10,8,449.12,5428,2,1,3,213,2.0,Need Attention
15743,Unknown,United Kingdom,,2011-08-06,45,448.24,5310,3,4,3,343,3.3333333333333335,Recent Customers
15745,Unknown,United Kingdom,,2011-06-11,17,309.53,5366,2,2,2,222,2.0,Need Attention
15747,Unknown,United Kingdom,,2011-11-08,21,271.53,5216,5,2,2,522,3.0,Recent Customers
15749,Unknown,United Kingdom,,2011-11-01,5,22998.4,5223,4,1,5,415,3.3333333333333335,Recent Customers
15750,Unknown,United Kingdom,,2011-07-12,123,1262.21,5335,3,5,4,354,4.0,Loyal Customers
15752,Unknown,United Kingdom,,2011-07-09,223,1512.8,5338,3,5,5,355,4.333333333333333,Loyal Customers
15753,Unknown,United Kingdom,,2011-08-02,1,79.2,5314,3,1,1,311,1.6666666666666667,About to Sleep
15754,Unknown,United Kingdom,,2011-07-04,6,91.8,5343,2,1,1,211,1.3333333333333333,At Risk
15755,Unknown,United Kingdom,,2011-12-09,21,330.92,5185,5,2,2,522,3.0,Recent Customers
15756,Unknown,United Kingdom,,2011-10-07,190,527.23,5248,4,5,3,453,4.0,Loyal Customers
15757,Unknown,United Kingdom,,2011-06-05,45,714.42,5372,2,4,4,244,3.3333333333333335,Recent Customers
15759,Unknown,United Kingdom,,2011-05-05,1,68.0,5403,2,1,1,211,1.3333333333333333,At Risk
15762,Unknown,United Kingdom,,2011-05-10,15,268.44,5398,2,2,2,222,2.0,Need Attention
15763,Unknown,United Kingdom,,2011-08-11,28,564.43,5305,3,3,3,333,3.0,Recent Customers
15764,Unknown,United Kingdom,,2011-12-09,94,1697.87,5185,5,5,5,555,5.0,Champions
15766,Unknown,United Kingdom,,2011-06-10,11,315.06,5367,2,2,2,222,2.0,Need Attention
15769,Unknown,United Kingdom,,2011-09-11,57,19833.68,5274,4,4,5,445,4.333333333333333,Loyal Customers
15773,Unknown,United Kingdom,,2011-04-12,10,635.68,5426,2,1,3,213,2.0,Need Attention
15774,Unknown,United Kingdom,,2011-02-10,25,270.8,5487,1,3,2,132,2.0,Need Attention
15775,Unknown,United Kingdom,,2011-08-04,7,104.9,5312,3,1,1,311,1.6666666666666667,About to Sleep
15777,Unknown,United Kingdom,,2011-12-04,14,293.96,5190,5,2,2,522,3.0,Recent Customers
15780,Unknown,United Kingdom,,2011-11-04,17,298.13,5220,4,2,2,422,2.6666666666666665,Promising
15781,Unknown,United Kingdom,,2011-07-02,5,83.35,5345,2,1,1,211,1.3333333333333333,At Risk
15782,Unknown,United Kingdom,,2011-11-09,21,1638.34,5215,5,2,5,525,4.0,Loyal Customers
15785,Unknown,United Kingdom,,2011-07-11,38,998.57,5336,3,3,4,334,3.3333333333333335,Recent Customers
15787,Unknown,United Kingdom,,2011-09-10,78,473.7,5275,4,5,3,453,4.0,Loyal Customers
15796,Unknown,United Kingdom,,2011-10-02,72,1308.42,5253,4,4,5,445,4.333333333333333,Loyal Customers
15797,Unknown,United Kingdom,,2011-09-05,6,1825.2,5280,3,1,5,315,3.0,Recent Customers
15799,Unknown,United Kingdom,,2011-09-01,37,481.24,5284,3,3,3,333,3.0,Recent Customers
15800,Unknown,United Kingdom,,2011-07-04,14,244.5,5343,2,2,2,222,2.0,Need Attention
15801,Unknown,United Kingdom,,2011-10-10,50,869.98,5245,4,4,4,444,4.0,Loyal Customers
15804,Unknown,United Kingdom,,2011-09-12,96,1392.63,5273,4,5,5,455,4.666666666666667,Champions
15805,Unknown,United Kingdom,,2011-08-11,48,1053.61,5305,3,4,4,344,3.6666666666666665,Potential Loyalists
15806,Unknown,United Kingdom,,2011-08-03,23,521.88,5313,3,3,3,333,3.0,Recent Customers
15808,Unknown,United Kingdom,,2011-06-02,150,2399.67,5375,2,5,5,255,4.0,Loyal Customers
15809,Unknown,United Kingdom,,2011-10-02,22,331.26,5253,4,3,2,432,3.0,Recent Customers
15811,Unknown,United Kingdom,,2010-09-12,16,289.85,5638,1,2,2,122,1.6666666666666667,About to Sleep
15812,Unknown,United Kingdom,,2011-11-07,32,822.48,5217,5,3,4,534,4.0,Loyal Customers
15814,Unknown,United Kingdom,,2011-03-11,16,456.24,5458,1,2,3,123,2.0,Need Attention
15815,Unknown,United Kingdom,,2011-11-05,18,1192.98,5219,4,2,4,424,3.3333333333333335,Recent Customers
15819,Unknown,United Kingdom,,2011-08-03,41,639.64,5313,3,4,4,344,3.6666666666666665,Potential Loyalists
15821,Unknown,United Kingdom,,2011-09-10,34,254.18,5275,4,3,2,432,3.0,Recent Customers
15822,Unknown,United Kingdom,,2011-06-12,17,445.27,5365,2,2,3,223,2.3333333333333335,Need Attention
15823,Unknown,United Kingdom,,2010-02-12,1,15.0,5850,1,1,1,111,1.0,At Risk
15827,Unknown,United Kingdom,,2011-09-06,54,865.01,5279,3,4,4,344,3.6666666666666665,Potential Loyalists
15829,Unknown,United Kingdom,,2011-01-09,25,310.7,5519,1,3,2,132,2.0,Need Attention
15830,Unknown,United Kingdom,,2011-02-11,39,576.0,5486,1,4,3,143,2.6666666666666665,Promising
15831,Unknown,United Kingdom,,2011-12-10,48,475.34,5184,5,4,3,543,4.0,Loyal Customers
15834,Unknown,United Kingdom,,2011-07-03,151,1204.18,5344,2,5,4,254,3.6666666666666665,Potential Loyalists
15837,Unknown,United Kingdom,,2011-06-10,24,391.98,5367,2,3,3,233,2.6666666666666665,Promising
15838,Unknown,United Kingdom,,2011-10-08,107,23307.78,5247,4,5,5,455,4.666666666666667,Champions
15839,Unknown,United Kingdom,,2011-06-11,13,258.13,5366,2,2,2,222,2.0,Need Attention
15840,Unknown,United Kingdom,,2011-12-10,10,113.82,5184,5,1,1,511,2.3333333333333335,Need Attention
15841,Unknown,United Kingdom,,2011-05-05,24,613.26,5403,2,3,3,233,2.6666666666666665,Promising
15843,Unknown,United Kingdom,,2011-09-02,8,118.95,5283,3,1,1,311,1.6666666666666667,About to Sleep
15845,Unknown,United Kingdom,,2011-06-01,29,643.84,5376,2,3,4,234,3.0,Recent Customers
15847,Unknown,United Kingdom,,2011-01-11,13,208.59,5517,1,2,2,122,1.6666666666666667,About to Sleep
15852,Unknown,United Kingdom,,2011-06-06,1,57.5,5371,2,1,1,211,1.3333333333333333,At Risk
15854,Unknown,United Kingdom,,2011-05-12,42,432.18,5396,2,4,3,243,3.0,Recent Customers
15855,Unknown,United Kingdom,,2011-09-06,19,126.28,5279,3,2,1,321,2.0,Need Attention
15856,Unknown,United Kingdom,,2011-11-07,284,9074.95,5217,5,5,5,555,5.0,Champions
15858,Unknown,United Kingdom,,2011-11-10,66,645.9,5214,5,4,4,544,4.333333333333333,Loyal Customers
15860,Unknown,United Kingdom,,2011-07-08,92,616.76,5339,3,5,3,353,3.6666666666666665,Potential Loyalists
15862,Unknown,United Kingdom,,2011-01-12,111,527.38,5516,1,5,3,153,3.0,Recent Customers
15864,Unknown,United Kingdom,,2011-04-10,10,1064.14,5428,2,1,4,214,2.3333333333333335,Need Attention
15865,Unknown,United Kingdom,,2011-12-09,31,603.85,5185,5,3,3,533,3.6666666666666665,Potential Loyalists
15867,Unknown,United Kingdom,,2011-11-04,153,1154.28,5220,4,5,4,454,4.333333333333333,Loyal Customers
15869,Unknown,United Kingdom,,2011-07-03,13,133.94,5344,2,2,1,221,1.6666666666666667,About to Sleep
15870,Unknown,United Kingdom,,2011-07-11,68,311.39,5336,3,4,2,342,3.0,Recent Customers
15874,Unknown,United Kingdom,,2011-08-04,90,3455.1,5312,3,5,5,355,4.333333333333333,Loyal Customers
15877,Unknown,United Kingdom,,2011-08-12,20,251.02,5304,3,2,2,322,2.3333333333333335,Need Attention
15880,Unknown,United Kingdom,,2010-05-12,95,325.73,5761,1,5,2,152,2.6666666666666665,Promising
15881,Unknown,United Kingdom,,2010-10-12,3,114.45,5608,1,1,1,111,1.0,At Risk
15882,Unknown,United Kingdom,,2010-06-12,16,371.32,5730,1,2,3,123,2.0,Need Attention
15883,Unknown,United Kingdom,,2011-07-12,49,396.48,5335,3,4,3,343,3.3333333333333335,Recent Customers
15885,Unknown,United Kingdom,,2011-08-09,18,379.35,5307,3,2,3,323,2.6666666666666665,Promising
15886,Unknown,United Kingdom,,2011-10-10,12,181.09,5245,4,2,1,421,2.3333333333333335,Need Attention
15889,Unknown,United Kingdom,,2011-06-07,82,414.61,5370,2,5,3,253,3.3333333333333335,Recent Customers
15894,Unknown,United Kingdom,,2010-05-12,32,129.54,5761,1,3,1,131,1.6666666666666667,About to Sleep
15898,Unknown,United Kingdom,,2011-08-12,71,874.83,5304,3,4,4,344,3.6666666666666665,Potential Loyalists
15899,Unknown,United Kingdom,,2010-06-12,4,56.25,5730,1,1,1,111,1.0,At Risk
15901,Unknown,United Kingdom,,2011-08-07,24,110.49,5309,3,3,1,331,2.3333333333333335,Need Attention
15903,Unknown,United Kingdom,,2011-11-11,9,1405.2,5213,5,1,5,515,3.6666666666666665,Potential Loyalists
15904,Unknown,United Kingdom,,2011-01-12,30,164.68,5516,1,3,1,131,1.6666666666666667,About to Sleep
15906,Unknown,United Kingdom,,2011-04-05,86,862.32,5433,1,5,4,154,3.3333333333333335,Recent Customers
15907,Unknown,United Kingdom,,2011-06-12,100,300.77,5365,2,5,2,252,3.0,Recent Customers
15910,Unknown,United Kingdom,,2011-09-12,112,524.3,5273,4,5,3,453,4.0,Loyal Customers
15916,Unknown,United Kingdom,,2011-09-11,74,853.42,5274,4,4,4,444,4.0,Loyal Customers
15917,Unknown,United Kingdom,,2011-06-04,12,123.1,5373,2,2,1,221,1.6666666666666667,About to Sleep
15918,Unknown,United Kingdom,,2011-02-06,18,192.23,5491,1,2,1,121,1.3333333333333333,At Risk
15919,Unknown,United Kingdom,,2010-06-12,38,209.83,5730,1,3,2,132,2.0,Need Attention
15920,Unknown,United Kingdom,,2011-08-07,53,144.08,5309,3,4,1,341,2.6666666666666665,Promising
15922,Unknown,United Kingdom,,2010-01-12,11,369.5,5881,1,2,3,123,2.0,Need Attention
15923,Unknown,United Kingdom,,2010-02-12,21,127.08,5850,1,2,1,121,1.3333333333333333,At Risk
15930,Unknown,United Kingdom,,2011-03-10,21,426.63,5459,1,2,3,123,2.0,Need Attention
15932,Unknown,United Kingdom,,2011-12-09,58,1226.1,5185,5,4,4,544,4.333333333333333,Loyal Customers
15935,Unknown,United Kingdom,,2011-12-04,1,308.82,5190,5,1,2,512,2.6666666666666665,Promising
15937,Unknown,United Kingdom,,2011-06-10,7,145.35,5367,2,1,1,211,1.3333333333333333,At Risk
15938,Unknown,United Kingdom,,2011-05-04,3,105.0,5404,2,1,1,211,1.3333333333333333,At Risk
15939,Unknown,United Kingdom,,2011-12-06,43,3563.13,5188,5,4,5,545,4.666666666666667,Champions
15940,Unknown,United Kingdom,,2011-01-02,1,35.8,5526,1,1,1,111,1.0,At Risk
15944,Unknown,United Kingdom,,2011-08-03,6,325.1,5313,3,1,2,312,2.0,Need Attention
15945,Unknown,United Kingdom,,2010-09-12,2,181.0,5638,1,1,1,111,1.0,At Risk
15948,Unknown,United Kingdom,,2011-01-12,20,311.0,5516,1,2,2,122,1.6666666666666667,About to Sleep
15950,Unknown,United Kingdom,,2011-08-11,21,418.29,5305,3,2,3,323,2.6666666666666665,Promising
15951,Unknown,United Kingdom,,2011-01-12,19,333.05,5516,1,2,2,122,1.6666666666666667,About to Sleep
15952,Unknown,United Kingdom,,2011-06-11,70,549.26,5366,2,4,3,243,3.0,Recent Customers
15953,Unknown,United Kingdom,,2011-12-05,63,1075.73,5189,5,4,4,544,4.333333333333333,Loyal Customers
15955,Unknown,United Kingdom,,2011-11-10,82,2042.69,5214,5,5,5,555,5.0,Champions
15957,Unknown,United Kingdom,,2011-08-11,40,418.49,5305,3,4,3,343,3.3333333333333335,Recent Customers
15965,Unknown,United Kingdom,,2011-11-11,86,598.63,5213,5,5,3,553,4.333333333333333,Loyal Customers
15969,Unknown,United Kingdom,,2011-07-12,14,443.7,5335,3,2,3,323,2.6666666666666665,Promising
15970,Unknown,United Kingdom,,2011-09-02,11,314.1,5283,3,2,2,322,2.3333333333333335,Need Attention
15971,Unknown,United Kingdom,,2011-12-09,19,1680.95,5185,5,2,5,525,4.0,Loyal Customers
15973,Unknown,United Kingdom,,2010-08-12,4,307.82,5669,1,1,2,112,1.3333333333333333,At Risk
15974,Unknown,United Kingdom,,2011-12-05,98,1633.49,5189,5,5,5,555,5.0,Champions
15976,Unknown,United Kingdom,,2011-03-05,50,209.99,5464,1,4,2,142,2.3333333333333335,Need Attention
15980,Unknown,United Kingdom,,2011-12-09,22,1618.76,5185,5,3,5,535,4.333333333333333,Loyal Customers
15981,Unknown,United Kingdom,,2011-12-04,16,790.8,5190,5,2,4,524,3.6666666666666665,Potential Loyalists
15983,Unknown,United Kingdom,,2010-09-12,52,771.08,5638,1,4,4,144,3.0,Recent Customers
15984,Unknown,United Kingdom,,2011-07-12,91,1106.22,5335,3,5,4,354,4.0,Loyal Customers
15985,Unknown,United Kingdom,,2011-08-08,10,242.84,5308,3,1,2,312,2.0,Need Attention
15986,Unknown,United Kingdom,,2011-09-11,14,168.12,5274,4,2,1,421,2.3333333333333335,Need Attention
15987,Unknown,United Kingdom,,2011-11-08,15,525.89,5216,5,2,3,523,3.3333333333333335,Recent Customers
15992,Unknown,United Kingdom,,2011-06-12,3,41.99,5365,2,1,1,211,1.3333333333333333,At Risk
15993,Unknown,United Kingdom,,2011-06-11,136,653.17,5366,2,5,4,254,3.6666666666666665,Potential Loyalists
15996,Unknown,United Kingdom,,2011-12-09,49,404.82,5185,5,4,3,543,4.0,Loyal Customers
15998,Unknown,United Kingdom,,2011-03-11,202,1425.16,5458,1,5,5,155,3.6666666666666665,Potential Loyalists
16000,Unknown,United Kingdom,,2011-07-12,9,12393.7,5335,3,1,5,315,3.0,Recent Customers
16003,Unknown,United Kingdom,,2011-10-11,44,930.97,5244,4,4,4,444,4.0,Loyal Customers
16005,Unknown,United Kingdom,,2011-10-06,26,120.49,5249,4,3,1,431,2.6666666666666665,Promising
16006,Unknown,United Kingdom,,2011-12-05,8,101.4,5189,5,1,1,511,2.3333333333333335,Need Attention
16007,Unknown,United Kingdom,,2011-12-06,315,1454.51,5188,5,5,5,555,5.0,Champions
16009,Unknown,United Kingdom,,2011-07-11,58,513.45,5336,3,4,3,343,3.3333333333333335,Recent Customers
16010,Unknown,United Kingdom,,2011-08-04,74,373.8,5312,3,4,3,343,3.3333333333333335,Recent Customers
16011,Unknown,United Kingdom,,2011-12-08,137,2183.56,5186,5,5,5,555,5.0,Champions
16012,Unknown,United Kingdom,,2011-07-07,90,1398.33,5340,3,5,5,355,4.333333333333333,Loyal Customers
16013,Unknown,United Kingdom,,2011-12-08,80,18569.16,5186,5,5,5,555,5.0,Champions
16014,Unknown,United Kingdom,,2011-10-07,79,389.82,5248,4,5,3,453,4.0,Loyal Customers
16015,Unknown,United Kingdom,,2011-06-12,39,198.86,5365,2,4,2,242,2.6666666666666665,Promising
16016,Unknown,United Kingdom,,2011-06-12,123,741.26,5365,2,5,4,254,3.6666666666666665,Potential Loyalists
16018,Unknown,United Kingdom,,2011-12-06,15,161.9,5188,5,2,1,521,2.6666666666666665,Promising
16019,Unknown,United Kingdom,,2011-07-01,25,723.35,5346,2,3,4,234,3.0,Recent Customers
16020,Unknown,United Kingdom,,2011-05-10,26,518.8,5398,2,3,3,233,2.6666666666666665,Promising
16025,Unknown,United Kingdom,,2011-10-11,28,439.66,5244,4,3,3,433,3.3333333333333335,Recent Customers
16027,Unknown,United Kingdom,,2011-10-02,7,595.87,5253,4,1,3,413,2.6666666666666665,Promising
16029,Unknown,United Kingdom,,2011-11-10,107,44399.79,5214,5,5,5,555,5.0,Champions
16030,Unknown,United Kingdom,,2011-03-02,28,312.64,5467,1,3,2,132,2.0,Need Attention
16031,Unknown,United Kingdom,,2011-08-09,96,541.65,5307,3,5,3,353,3.6666666666666665,Potential Loyalists
16033,Unknown,United Kingdom,,2011-12-05,549,4314.56,5189,5,5,5,555,5.0,Champions
16034,Unknown,United Kingdom,,2011-11-01,9,153.6,5223,4,1,1,411,2.0,Need Attention
16037,Unknown,United Kingdom,,2011-08-02,9,303.0,5314,3,1,2,312,2.0,Need Attention
16038,Unknown,United Kingdom,,2011-02-12,3,78.45,5485,1,1,1,111,1.0,At Risk
16040,Unknown,United Kingdom,,2011-05-10,19,437.37,5398,2,2,3,223,2.3333333333333335,Need Attention
16041,Unknown,United Kingdom,,2011-09-11,1,426.6,5274,4,1,3,413,2.6666666666666665,Promising
16042,Unknown,United Kingdom,,2011-11-01,2,24.95,5223,4,1,1,411,2.0,Need Attention
16043,Unknown,United Kingdom,,2011-12-05,22,466.14,5189,5,3,3,533,3.6666666666666665,Potential Loyalists
16045,Unknown,United Kingdom,,2011-12-08,24,406.85,5186,5,3,3,533,3.6666666666666665,Potential Loyalists
16048,Unknown,United Kingdom,,2010-01-12,8,256.44,5881,1,1,2,112,1.3333333333333333,At Risk
16053,Unknown,United Kingdom,,2011-09-08,83,1495.45,5277,3,5,5,355,4.333333333333333,Loyal Customers
16055,Unknown,United Kingdom,,2011-03-05,8,134.8,5464,1,1,1,111,1.0,At Risk
16057,Unknown,United Kingdom,,2011-12-05,43,860.25,5189,5,4,4,544,4.333333333333333,Loyal Customers
16059,Unknown,United Kingdom,,2011-05-10,24,223.55,5398,2,3,2,232,2.3333333333333335,Need Attention
16062,Unknown,United Kingdom,,2011-12-04,26,578.18,5190,5,3,3,533,3.6666666666666665,Potential Loyalists
16065,Unknown,United Kingdom,,2010-09-12,71,364.34,5638,1,4,3,143,2.6666666666666665,Promising
16066,Unknown,United Kingdom,,2011-09-10,60,1066.64,5275,4,4,4,444,4.0,Loyal Customers
16070,Unknown,United Kingdom,,2011-07-11,19,686.85,5336,3,2,4,324,3.0,Recent Customers
16076,Unknown,United Kingdom,,2011-11-10,71,1120.06,5214,5,4,4,544,4.333333333333333,Loyal Customers
16078,Unknown,United Kingdom,,2011-01-03,1,79.2,5525,1,1,1,111,1.0,At Risk
16080,Unknown,United Kingdom,,2011-10-03,5,130.26,5252,4,1,1,411,2.0,Need Attention
16081,Unknown,United Kingdom,,2011-07-06,42,571.94,5341,3,4,3,343,3.3333333333333335,Recent Customers
16085,Unknown,United Kingdom,,2011-12-10,21,120.33,5184,5,2,1,521,2.6666666666666665,Promising
16086,Unknown,United Kingdom,,2011-11-10,24,711.59,5214,5,3,4,534,4.0,Loyal Customers
16091,Unknown,United Kingdom,,2011-08-07,8,157.81,5309,3,1,1,311,1.6666666666666667,About to Sleep
16094,Unknown,United Kingdom,,2011-10-11,48,730.7,5244,4,4,4,444,4.0,Loyal Customers
16098,Unknown,United Kingdom,,2011-07-06,40,1132.79,5341,3,4,4,344,3.6666666666666665,Potential Loyalists
16102,Unknown,United Kingdom,,2011-03-08,49,1392.84,5461,1,4,5,145,3.3333333333333335,Recent Customers
16103,Unknown,United Kingdom,,2011-06-06,22,638.44,5371,2,3,4,234,3.0,Recent Customers
16104,Unknown,United Kingdom,,2011-09-10,28,298.21,5275,4,3,2,432,3.0,Recent Customers
16105,Unknown,United Kingdom,,2011-05-04,13,336.96,5404,2,2,2,222,2.0,Need Attention
16106,Unknown,United Kingdom,,2011-05-10,6,108.38,5398,2,1,1,211,1.3333333333333333,At Risk
16107,Unknown,United Kingdom,,2011-11-11,18,1353.74,5213,5,2,5,525,4.0,Loyal Customers
16109,Unknown,United Kingdom,,2011-05-05,18,611.88,5403,2,2,3,223,2.3333333333333335,Need Attention
16110,Unknown,United Kingdom,,2011-01-02,111,404.0,5526,1,5,3,153,3.0,Recent Customers
16112,Unknown,United Kingdom,,2011-10-01,12,159.18,5254,4,2,1,421,2.3333333333333335,Need Attention
16113,Unknown,United Kingdom,,2011-09-06,30,161.38,5279,3,3,1,331,2.3333333333333335,Need Attention
16115,Unknown,United Kingdom,,2011-12-06,51,312.21,5188,5,4,2,542,3.6666666666666665,Potential Loyalists
16116,Unknown,United Kingdom,,2011-12-05,34,612.78,5189,5,3,3,533,3.6666666666666665,Potential Loyalists
16117,Unknown,United Kingdom,,2011-03-06,30,232.21,5463,1,3,2,132,2.0,Need Attention
16119,Unknown,United Kingdom,,2011-01-12,5,113.88,5516,1,1,1,111,1.0,At Risk
16120,Unknown,United Kingdom,,2011-11-10,26,1184.09,5214,5,3,4,534,4.0,Loyal Customers
16121,Unknown,United Kingdom,,2011-08-05,60,243.53,5311,3,4,2,342,3.0,Recent Customers
16122,Unknown,United Kingdom,,2011-11-01,19,249.84,5223,4,2,2,422,2.6666666666666665,Promising
16125,Unknown,United Kingdom,,2010-07-12,13,289.35,5700,1,2,2,122,1.6666666666666667,About to Sleep
16126,Unknown,United Kingdom,,2011-10-11,64,3533.72,5244,4,4,5,445,4.333333333333333,Loyal Customers
16128,Unknown,United Kingdom,,2011-03-11,29,666.82,5458,1,3,4,134,2.6666666666666665,Promising
16133,Unknown,United Kingdom,,2011-11-11,146,5429.03,5213,5,5,5,555,5.0,Champions
16136,Unknown,United Kingdom,,2011-11-10,30,566.04,5214,5,3,3,533,3.6666666666666665,Potential Loyalists
16140,Unknown,United Kingdom,,2011-05-10,35,725.18,5398,2,3,4,234,3.0,Recent Customers
16141,Unknown,United Kingdom,,2011-12-09,30,620.4,5185,5,3,3,533,3.6666666666666665,Potential Loyalists
16142,Unknown,United Kingdom,,2011-04-04,37,535.34,5434,1,3,3,133,2.3333333333333335,Need Attention
16143,Unknown,United Kingdom,,2011-11-05,84,1594.15,5219,4,5,5,455,4.666666666666667,Champions
16144,Unknown,United Kingdom,,2011-07-04,1,175.2,5343,2,1,1,211,1.3333333333333333,At Risk
16145,Unknown,United Kingdom,,2011-12-07,101,1686.04,5187,5,5,5,555,5.0,Champions
